Gene_name	phylogenetic_scores
CCL15	0.0371165729307268
CCL16	0.0371165729307268
CCL17	0.0371165729307268
CCL18	0.0371165729307268
CCL19	0.0371165729307268
CCL2	0.0371165729307268
CCL20	0.0371165729307268
CCL21	0.0371165729307268
CCL22	0.0371165729307268
CCL23	0.0371165729307268
CCL24	0.0371165729307268
CCL25	0.0371165729307268
CCL26	0.0371165729307268
CCL27	0.0371165729307268
CCL28	0.0371165729307268
CCL3	0.0371165729307268
CCL3L1	0.0371165729307268
CCL3L3	0.0371165729307268
CCL4	0.0371165729307268
CCL4L1	0.0371165729307268
CCL4L2	0.00639484343549011
CCL5	0.0371165729307268
CCL7	0.0371165729307268
CCL8	0.0371165729307268
CCM2	0.0829455912361071
CCM2L	0.0829455912361071
CCN1	0.0829455912361071
CCN2	0.0829455912361071
CCN3	0.0829455912361071
CCN4	0.0829455912361071
CCN5	0.0829455912361071
CCN6	0.0829455912361071
CCNA1	0.0189865574116642
CCNA2	0.0189865574116642
CCNB1	0.0189865574116642
CCNB1IP1	0
CCNB2	0.0189865574116642
CCNB3	0.0189865574116642
CCNC	0.00424237598085655
CCND1	0.0189865574116642
CCND2	0.0189865574116642
CCND3	0.0189865574116642
CCNDBP1	0.316026874406605
CCNE1	0.0189865574116642
CCNE2	0.0189865574116642
CCNF	0.0189865574116642
CCNG1	0.040787729492819
CCNG2	0.0931762460428878
CCNH	0.00424237598085655
CCNI	0.0118153522971331
CCNI2	0.0393677939223492
CCNJ	0.0189865574116642
CCNJL	0
CCNK	0.00424237598085655
CCNL1	0.102942933261032
CCNL2	0.0260154766007149
CCNO	0.0189865574116642
CCNP	0.0189865574116642
CCNQ	0.0260154766007149
CCNT1	0.00424237598085655
CCNT2	0.00424237598085655
CCNY	0.040787729492819
CCNYL1	0.040787729492819
CCP110	0.574098426806005
CCPG1	0.0371165729307268
CCR1	0.574098426806005
CCR10	0.574098426806005
CCR2	0.574098426806005
CCR3	0.574098426806005
CCR4	0.574098426806005
CCR5	0.574098426806005
CCR6	0.574098426806005
CCR7	0.574098426806005
CCR8	0.574098426806005
CCR9	0.574098426806005
CCRL2	0.574098426806005
CCS	0.00982564476906596
CCSAP	0.316026874406605
CCSER1	0.0829455912361071
CCSER2	0.0829455912361071
CCT2	0.102942933261032
CCT3	0.102942933261032
CCT4	0.102942933261032
CCT5	0.102942933261032
CCT6A	0.102942933261032
CCT6B	0.102942933261032
CCT7	0.102942933261032
CCT8	0.102942933261032
CCT8L2	0.102942933261032
CCZ1	0.0260154766007149
CCZ1B	0.0260154766007149
CD101	0.0829455912361071
CD109	0.574098426806005
CD14	0.0371165729307268
CD151	0.142601177253559
CD160	0.00639484343549011
CD163	0.0859623271726145
CD163L1	0.0859623271726145
CD164	0.0829455912361071
CD164L2	0.0371165729307268
CD177	0.00639484343549011
CD180	0.0393677939223492
CD19	0.0371165729307268
CD1A	0.0371165729307268
CD1B	0.0371165729307268
CD1C	0.0371165729307268
CD1D	0.0371165729307268
CD1E	0.0371165729307268
CD2	0.0371165729307268
CD200	0.0371165729307268
CD200R1	0.0371165729307268
CD200R1L	0.0371165729307268
CD207	0.574098426806005
CD209	0.0859623271726145
CD22	0.574098426806005
CD226	0.0371165729307268
CD24	0.00269382090005402
CD244	0.0371165729307268
CD247	0.0371165729307268
CD248	0.142601177253559
CD27	0.0371165729307268
CD274	0.0829455912361071
CD276	0.574098426806005
CD28	0.0371165729307268
CD2AP	0.0230262943017288
CD2BP2	0.0172210440505548
CD300A	0.0371165729307268
CD300C	0.0371165729307268
CD300E	0.0371165729307268
CD300H	0.0371165729307268
CD300LB	0.0371165729307268
CD300LD	0.0371165729307268
CD300LF	0.0371165729307268
CD300LG	0.0371165729307268
CD302	0.316026874406605
CD320	0.574098426806005
CD33	0.0371165729307268
CD34	0.0371165729307268
CD36	0.153980198608166
CD37	0.142601177253559
CD38	0.316026874406605
CD3D	0.0371165729307268
CD3E	0.0371165729307268
CD3G	0.0371165729307268
CD4	0.0371165729307268
CD40	0.0829455912361071
CD40LG	0.0371165729307268
CD44	0.0371165729307268
CD46	0.142601177253559
CD47	0.00639484343549011
CD48	0.0371165729307268
CD5	0.316026874406605
CD52	0.00269382090005402
CD53	0.142601177253559
CD55	0.142601177253559
CD58	0.0371165729307268
CD59	0.00639484343549011
CD5L	0.0859623271726145
CD6	0.0859623271726145
CD63	0.142601177253559
CD68	0.0829455912361071
CD69	0.316026874406605
CD7	0.0371165729307268
CD70	0.00639484343549011
CD72	0.0829455912361071
CD74	0.574098426806005
CD79A	0.0371165729307268
CD79B	0.0371165729307268
CD80	0.0829455912361071
CD81	0.142601177253559
CD82	0.142601177253559
CD83	0.00639484343549011
CD84	0.0371165729307268
CD86	0.0829455912361071
CD8A	0.0371165729307268
CD8B	0.0371165729307268
CD8B2	0.0371165729307268
CD9	0.142601177253559
CD93	0.142601177253559
CD96	0.0371165729307268
CD99	0.0371165729307268
CD99L2	0.0371165729307268
CDA	0.00982564476906596
CDADC1	0
CDAN1	0.574098426806005
CDC123	0.00424237598085655
CDC14A	0.102942933261032
CDC14B	0.102942933261032
CDC14C	0.102942933261032
CDC16	0.102942933261032
CDC20	0.102942933261032
CDC20B	0.0189865574116642
CDC23	0.102942933261032
CDC25A	0.0230262943017288
CDC25B	0.0230262943017288
CDC25C	0.0230262943017288
CDC26	0.0829455912361071
CDC27	0.102942933261032
CDC34	0.102942933261032
CDC37	0.0187583119750647
CDC37L1	0.142601177253559
CDC40	0.102942933261032
CDC42	0.102942933261032
CDC42BPA	0.102942933261032
CDC42BPB	0.102942933261032
CDC42BPG	0.102942933261032
CDC42EP1	0.0829455912361071
CDC42EP2	0.0829455912361071
CDC42EP3	0.0829455912361071
CDC42EP4	0.0829455912361071
CDC42EP5	0.0371165729307268
CDC42SE1	0.0829455912361071
CDC42SE2	0.574098426806005
CDC45	0.0189865574116642
CDC5L	0.102942933261032
CDC6	0.102942933261032
CDC7	0.102942933261032
CDC73	0.0118153522971331
CDCA2	0.0829455912361071
CDCA3	0.0371165729307268
CDCA4	0.0829455912361071
CDCA5	0.0371165729307268
CDCA7	0.0212930223194585
CDCA7L	0.0212930223194585
CDCA8	0.316026874406605
CDCP1	0.0371165729307268
CDCP2	0.574098426806005
CDH1	0.058590689200344
CDH10	0.058590689200344
CDH11	0.058590689200344
CDH12	0.058590689200344
CDH13	0.574098426806005
CDH15	0.058590689200344
CDH16	0.058590689200344
CDH17	0.058590689200344
CDH18	0.058590689200344
CDH19	0.058590689200344
CDH2	0.058590689200344
CDH20	0.058590689200344
CDH22	0.058590689200344
CDH23	0.058590689200344
CDH24	0.058590689200344
CDH26	0.574098426806005
CDH3	0.058590689200344
CDH4	0.058590689200344
CDH5	0.058590689200344
CDH6	0.058590689200344
CDH8	0.058590689200344
CDH9	0.058590689200344
CDHR1	0.058590689200344
CDHR2	0.058590689200344
CDHR3	0.058590689200344
CDHR4	0.574098426806005
CDHR5	0.574098426806005
CDIN1	0.153980198608166
CDIP1	0.0166049346799574
CDIPT	0.102942933261032
CDK1	0.102942933261032
CDK10	0.102942933261032
CDK11A	0.102942933261032
CDK11B	0.102942933261032
CDK12	0.102942933261032
CDK13	0.102942933261032
CDK14	0.102942933261032
CDK15	0.102942933261032
CDK16	0.102942933261032
CDK17	0.102942933261032
CDK18	0.102942933261032
CDK19	0.102942933261032
CDK2	0.102942933261032
CDK20	0.102942933261032
CDK2AP1	0.574098426806005
CDK2AP2	0.574098426806005
CDK3	0.102942933261032
CDK4	0.102942933261032
CDK5	0.102942933261032
CDK5R1	0.574098426806005
CDK5R2	0.574098426806005
CDK5RAP1	0.0931762460428878
CDK5RAP2	0.574098426806005
CDK5RAP3	0.040787729492819
CDK6	0.102942933261032
CDK7	0.102942933261032
CDK8	0.102942933261032
CDK9	0.102942933261032
CDKAL1	0.0931762460428878
CDKL1	0.102942933261032
CDKL2	0.102942933261032
CDKL3	0.102942933261032
CDKL4	0.102942933261032
CDKL5	0.102942933261032
CDKN1A	0.0829455912361071
CDKN1B	0.316026874406605
CDKN1C	0.316026874406605
CDKN2A	0.0393677939223492
CDKN2AIP	0.0371165729307268
CDKN2AIPNL	0.0829455912361071
CDKN2B	0.0393677939223492
CDKN2C	0.102942933261032
CDKN2D	0.102942933261032
CDKN3	1
CDNF	0.0187583119750647
CDO1	0.00647560109377156
CDON	0.058590689200344
CDPF1	0.316026874406605
CDR2	0.574098426806005
CDR2L	0.574098426806005
CDRT1	0.102942933261032
CDRT15	0.00269382090005402
CDRT15L2	0.00269382090005402
CDRT4	0.00639484343549011
CHEK2	0.102942933261032
CDS2	0.102942933261032
CDSN	0.00639484343549011
CDT1	0.574098426806005
CDV3	0.0371165729307268
CDX1	0.574098426806005
CDX2	0.574098426806005
CDX4	0.0335674848480421
CDY1	0.0189865574116642
CDY1B	0.0189865574116642
CDY2A	0.0189865574116642
CDY2B	0.0189865574116642
CDYL	0.0189865574116642
CDYL2	0.102942933261032
CEACAM1	0.574098426806005
CEACAM16	0.574098426806005
CEACAM18	0.0371165729307268
CEACAM19	0.0371165729307268
CEACAM20	0.574098426806005
CEACAM21	0.0829455912361071
CEACAM3	0.0371165729307268
CEACAM4	0.0371165729307268
CEACAM5	0.574098426806005
CEACAM6	0.574098426806005
CEACAM7	0.0829455912361071
CEACAM8	0.574098426806005
CEBPA	0.142601177253559
CEBPB	0.142601177253559
CEBPD	0.574098426806005
CEBPE	0.142601177253559
CEBPG	0.574098426806005
CEBPZ	0.102942933261032
CEBPZOS	0.0371165729307268
CECR2	0.102942933261032
CEL	0
CELA1	0.0187583119750647
CELA2A	0.0187583119750647
CELA2B	0.0187583119750647
CELA3A	0.0187583119750647
CELA3B	0.0187583119750647
CELF1	0.102942933261032
CELF2	0.102942933261032
CELF3	0.102942933261032
CELF4	0.102942933261032
CELF5	0.102942933261032
CELF6	0.102942933261032
CELSR1	0.0166049346799574
CELSR2	0.0166049346799574
CELSR3	0.153980198608166
CEMIP	0.153980198608166
CEMIP2	0.153980198608166
CEMP1	0.00269382090005402
CENATAC	0.0212930223194585
CEND1	0.00639484343549011
CENPA	0.102942933261032
CENPB	0.058590689200344
CENPC	0.272256101335516
CENPE	0.102942933261032
CENPF	0.0829455912361071
CENPH	0.0371165729307268
CENPI	0.316026874406605
CENPJ	1
CENPK	0.0829455912361071
CENPL	0.0829455912361071
CENPM	0.316026874406605
CENPN	0.0829455912361071
CENPO	0.316026874406605
CENPP	0.0829455912361071
CENPQ	0.0371165729307268
CENPS	0
CENPS-CORT	0
CENPT	0.316026874406605
CENPU	0.0829455912361071
CENPV	0
CENPVL1	0
CENPVL2	0
CENPVL3	0
CENPW	0.0371165729307268
CENPX	0.00639484343549011
CEP104	0.153980198608166
CEP112	0.316026874406605
CEP120	1
CEP126	0.0829455912361071
CEP128	0.316026874406605
CEP131	1
CEP135	0.0859623271726145
CEP152	0.574098426806005
CEP162	0.0859623271726145
CEP164	1
CEP170	0.0172210440505548
CEP170B	0.0172210440505548
CEP19	0.316026874406605
CEP192	0.316026874406605
CEP20	1
CEP250	0.142601177253559
CEP290	0.272256101335516
CEP295	0.316026874406605
CEP295NL	0.0371165729307268
CEP350	0.00982564476906596
CEP41	1
CEP43	1
CEP44	0.272256101335516
CEP55	0.316026874406605
CEP57	0.316026874406605
CEP57L1	0.316026874406605
CEP63	0.316026874406605
CEP68	0.0371165729307268
CEP70	0.316026874406605
CEP72	0.0931762460428878
CEP76	1
CEP78	0.0931762460428878
CEP83	0.316026874406605
CEP85	0.316026874406605
CEP85L	0.316026874406605
CEP89	0.316026874406605
CEP95	0.316026874406605
CEP97	0.102942933261032
CEPT1	0.102942933261032
CER1	0.316026874406605
CERCAM	0.0859623271726145
CERK	0.0118153522971331
CERKL	0.0143162207175741
CERS2	0.102942933261032
CERS3	0.102942933261032
CERS4	0.102942933261032
CERS5	0.0189865574116642
CERS6	0.102942933261032
CERT1	0.0143162207175741
CES1	0
CES2	0
CES3	0
CES4A	0
CES5A	0
CETN1	0.102942933261032
CETN2	0.102942933261032
CETN3	0.102942933261032
CETP	0.0212930223194585
CFAP100	1
CFAP107	0.316026874406605
CFAP119	0.272256101335516
CFAP126	0.316026874406605
CFAP141	0.0371165729307268
CFAP157	0.0859623271726145
CFAP161	0.272256101335516
CFAP20	0.0931762460428878
CFAP206	1
CFAP20DC	1
CFAP210	0.272256101335516
CFAP221	0.272256101335516
CFAP251	0.153980198608166
CFAP276	0.574098426806005
CFAP298	1
CFAP298-TCP10L	1
CFAP299	1
CFAP300	0.272256101335516
CFAP36	1
CFAP410	0.153980198608166
CFAP418	0.272256101335516
CFAP43	1
CFAP44	0.102942933261032
CFAP45	1
CFAP46	0.272256101335516
CFAP47	1
CFAP52	0.102942933261032
CFAP53	0.272256101335516
CFAP54	0.272256101335516
CFAP57	0.102942933261032
CFAP58	1
CFAP61	1
CFAP65	1
CFAP69	0.272256101335516
CFAP70	0.0633137488246299
CFAP73	1
CFAP74	0.272256101335516
CFAP77	0.316026874406605
CFAP91	1
CFAP92	0.272256101335516
CFAP95	0.316026874406605
CFAP97	0.316026874406605
CFAP97D1	0.272256101335516
CFAP97D2	0.272256101335516
CFAP99	0.272256101335516
CFB	0.142601177253559
CFC1	0.0829455912361071
CFC1B	0.0829455912361071
CFD	0.0187583119750647
CFDP1	0.0143162207175741
CFH	0.142601177253559
CFHR1	0.574098426806005
CFHR2	0.316026874406605
CFHR3	0.574098426806005
CFHR4	0.142601177253559
CFHR5	0.142601177253559
CFI	0.0187583119750647
CFL1	0.102942933261032
CFL2	0.102942933261032
CFLAR	0.574098426806005
CFP	0.142601177253559
CFTR	0.102942933261032
CGA	0.0371165729307268
CGAS	0.574098426806005
CGB1	0.0371165729307268
CGB2	0.0371165729307268
CGB3	0.0371165729307268
CGB5	0.0371165729307268
CGB7	0.0371165729307268
CGB8	0.0371165729307268
CGGBP1	0.00639484343549011
CGN	0.142601177253559
CGNL1	0.142601177253559
CGREF1	0.0371165729307268
CGRRF1	0.0393677939223492
CH25H	0.0118153522971331
CHAC1	0.0118153522971331
CHAC2	0.0118153522971331
CHAD	0.102942933261032
CHADL	0.0189865574116642
CHAF1A	0.0172210440505548
CHAF1B	0.102942933261032
CHAMP1	0.0829455912361071
CHAT	0.0230262943017288
CHCHD1	0.0829455912361071
CHCHD10	0.0305890252002635
CHCHD2	0.0305890252002635
CHCHD3	0.574098426806005
CHCHD4	0.0143162207175741
CHCHD5	0.316026874406605
CHCHD6	0.574098426806005
CHCHD7	0.0829455912361071
CHD1	0.102942933261032
CHD1L	0.102942933261032
CHD2	0.102942933261032
CHD3	0.102942933261032
CHD4	0.102942933261032
GET1	0.102942933261032
CHD6	0.102942933261032
CHD7	0.102942933261032
CHD8	0.102942933261032
CHD9	0.102942933261032
CHDH	0.040787729492819
CHEK1	0.102942933261032
CHERP	0.0172210440505548
CHFR	0.0172210440505548
CHGA	0.0371165729307268
CHGB	0.0371165729307268
CHI3L1	0.0143162207175741
CHI3L2	0.0143162207175741
CHIA	0.0143162207175741
CHIC1	0.142601177253559
CHIC2	0.574098426806005
CHID1	0.0393677939223492
CHIT1	0.0143162207175741
CHKA	0.102942933261032
CHKB	0.102942933261032
CHL1	0.574098426806005
CHM	0.102942933261032
CHML	0.102942933261032
CHMP1A	0.0260154766007149
CHMP1B	0.102942933261032
CHMP2A	0.102942933261032
CHMP2B	0.0189865574116642
CHMP3	0.102942933261032
CHMP4A	0.102942933261032
CHMP4B	0.102942933261032
CHMP4C	0.102942933261032
CHMP5	0.0189865574116642
CHMP6	0.0118153522971331
CHMP7	0.0335674848480421
CHN1	0.00982564476906596
CHN2	0.00982564476906596
CHODL	0.316026874406605
CHORDC1	0.0172210440505548
CHP1	0.102942933261032
CHP2	0.102942933261032
CHPF	0.142601177253559
CHPF2	0.574098426806005
CHPT1	0.102942933261032
CHRAC1	0.00424237598085655
CHRD	0.574098426806005
CHRDL1	0.574098426806005
CHRDL2	0.574098426806005
CHRFAM7A	0.0859623271726145
CHRM1	0.574098426806005
CHRM2	0.574098426806005
CHRM3	0.574098426806005
CHRM4	0.574098426806005
CHRM5	0.574098426806005
CHRNA1	0.0859623271726145
CHRNA10	0.0859623271726145
CHRNA2	0.0859623271726145
CHRNA3	0.0859623271726145
CHRNA4	0.0859623271726145
CHRNA5	0.0859623271726145
CHRNA6	0.0859623271726145
CHRNA7	0.0859623271726145
CHRNA9	0.0859623271726145
CHRNB1	0.0859623271726145
CHRNB2	0.0859623271726145
CHRNB3	0.0859623271726145
CHRNB4	0.0859623271726145
CHRND	0.0859623271726145
CHRNE	0.0859623271726145
CHRNG	0.0859623271726145
CHST1	0.574098426806005
CHST10	0.574098426806005
CHST11	0.574098426806005
CHST12	0.574098426806005
CHST13	0.574098426806005
CHST14	0.0859623271726145
CHST15	0.0859623271726145
CHST2	0.574098426806005
CHST3	0.574098426806005
CHST4	0.574098426806005
CHST5	0.574098426806005
CHST6	0.574098426806005
CHST7	0.574098426806005
CHST8	0.574098426806005
CHST9	0.574098426806005
CHSY1	0.0187583119750647
CHSY3	0.0187583119750647
CHTF18	0.102942933261032
CHTF8	0.00639484343549011
CHTOP	0.316026874406605
CHUK	0.102942933261032
CHURC1	0.316026874406605
CHURC1-FNTB	0.102942933261032
CIAO1	0.102942933261032
CIAO2A	0.102942933261032
CIAO2B	0.102942933261032
CIAO3	0.102942933261032
CIAPIN1	0.102942933261032
CIART	0.0371165729307268
CIB1	0.102942933261032
CIB2	0.0189865574116642
CIB3	0.00130704149384362
CIB4	0.00130704149384362
CIBAR1	0.574098426806005
CIBAR2	0.574098426806005
CIC	0.0350687028935905
CIDEA	0.574098426806005
CIDEB	0.574098426806005
CIDEC	0.0829455912361071
CIITA	0.0931762460428878
CILK1	0.102942933261032
CILP	0.316026874406605
CILP2	0.574098426806005
CINP	0.316026874406605
CIP2A	0.058590689200344
CIPC	0.0371165729307268
CIR1	0.0393677939223492
CIRBP	0.102942933261032
CISD1	0
CISD2	0
CISD3	0.0166049346799574
CISH	0.574098426806005
CIT	0.102942933261032
CITED1	0.0829455912361071
CITED2	0.0829455912361071
CITED4	0.0829455912361071
CIZ1	0.574098426806005
CKAP2	0.0829455912361071
CKAP2L	0.0829455912361071
CKAP4	0.0371165729307268
CKAP5	0.0189865574116642
CKB	0.0187583119750647
CKLF	0.00639484343549011
CKLF-CMTM1	0.00639484343549011
CKM	0.0187583119750647
CKMT1A	0.0187583119750647
CKMT1B	0.0187583119750647
CKMT2	0.0187583119750647
CKS1B	0.0189865574116642
CKS2	0.0189865574116642
CLASP1	0.0633137488246299
CLASP2	0.0633137488246299
CLASRP	0.0335674848480421
CLBA1	0.0371165729307268
CLC	0.0829455912361071
CLCA1	0.316026874406605
CLCA2	0.574098426806005
CLCA4	0.316026874406605
CLCC1	0.316026874406605
CLCF1	0.0371165729307268
CLCN1	0.0118153522971331
CLCN2	0.0118153522971331
CLCN3	0.0118153522971331
CLCN4	0.0118153522971331
CLCN5	0.0118153522971331
CLCN6	0.0118153522971331
CLCN7	0.0118153522971331
CLCNKA	0.0118153522971331
CLCNKB	0.0118153522971331
CLDN1	0.0829455912361071
CLDN10	0.0829455912361071
CLDN11	0.0829455912361071
CLDN12	0.0371165729307268
CLDN14	0.0829455912361071
CLDN15	0.0829455912361071
CLDN16	0.0829455912361071
CLDN17	0.0829455912361071
CLDN18	0.0829455912361071
CLDN19	0.0829455912361071
CLDN2	0.0829455912361071
CLDN20	0.0829455912361071
CLDN22	0.0829455912361071
CLDN23	0.0829455912361071
CLDN24	0.0829455912361071
CLDN25	0.0829455912361071
CLDN3	0.0829455912361071
CLDN34	0.0371165729307268
CLDN4	0.0829455912361071
CLDN5	0.0829455912361071
CLDN6	0.0829455912361071
CLDN7	0.0829455912361071
CLDN8	0.0829455912361071
CLDN9	0.0829455912361071
CLDND1	0.0829455912361071
CLDND2	0.00639484343549011
CLEC10A	0.0859623271726145
CLEC11A	0.0829455912361071
CLEC12A	0.0829455912361071
CLEC12B	0.316026874406605
CLEC14A	0.0371165729307268
CLEC16A	0.0931762460428878
CLEC17A	0.0859623271726145
CLEC18A	0.0143162207175741
CLEC18B	0.0143162207175741
CLEC18C	0.0143162207175741
CLEC19A	0.0859623271726145
CLEC1A	0.0829455912361071
CLEC1B	0.316026874406605
CLEC20A	0.0829455912361071
CLEC2A	0.0371165729307268
CLEC2B	0.0829455912361071
CLEC2D	0.316026874406605
CLEC2L	0.316026874406605
CLEC3A	0.574098426806005
CLEC3B	0.574098426806005
CLEC4A	0.316026874406605
CLEC4C	0.316026874406605
CLEC4D	0.0859623271726145
CLEC4E	0.0859623271726145
CLEC4F	0.058590689200344
CLEC4G	0.316026874406605
CLEC4M	0.0859623271726145
CLEC5A	0.316026874406605
CLEC6A	0.574098426806005
CLEC7A	0.316026874406605
CLEC9A	0.574098426806005
CLGN	0.0118153522971331
CLHC1	0.0118153522971331
CLIC1	0.0237272463503843
CLIC2	0.0237272463503843
CLIC3	0.0237272463503843
CLIC4	0.0237272463503843
CLIC5	0.0237272463503843
CLIC6	0.0335674848480421
CLINT1	0.0189865574116642
CLIP1	0.0189865574116642
CLIP2	0.0189865574116642
CLIP3	0.0189865574116642
CLIP4	0.0189865574116642
CLK1	0.102942933261032
CLK2	0.102942933261032
CLK3	0.102942933261032
CLK4	0.102942933261032
CLMN	0.00982564476906596
CLMP	0.574098426806005
CLN3	0.0230262943017288
CLN5	0.0829455912361071
CLN6	0.0829455912361071
CLN8	0.0829455912361071
CLNK	0.574098426806005
CLNS1A	0.0335674848480421
CLOCK	0.142601177253559
CLP1	0.102942933261032
CLPB	0.102942933261032
CLPP	0.0260154766007149
CLPS	0.0371165729307268
CLPSL1	0.00269382090005402
CLPSL2	0.00639484343549011
CLPTM1	0.0260154766007149
CLPTM1L	0.0260154766007149
CLPX	0.0189865574116642
CLRN1	0.0829455912361071
CLRN2	0.0829455912361071
CLRN3	0.316026874406605
CLSPN	0.574098426806005
CLSTN1	0.574098426806005
CLSTN2	0.574098426806005
CLSTN3	0.574098426806005
CLTA	0.0350687028935905
CLTB	0.0350687028935905
CLTC	0.102942933261032
CLTCL1	0.102942933261032
CLTRN	0.0829455912361071
CLU	0.0371165729307268
CLUAP1	1
CLUH	0.0118153522971331
CLUL1	0.0371165729307268
CLVS1	0.00424237598085655
CLVS2	0.00424237598085655
CLYBL	0.316026874406605
CMA1	0.0187583119750647
CMAS	0.0829455912361071
CMBL	0.0118153522971331
CMC1	0.574098426806005
CMC2	0.316026874406605
CMC4	0.0829455912361071
CMIP	0.0212930223194585
CMKLR1	0.574098426806005
CMKLR2	0.574098426806005
CMPK1	0.102942933261032
CMPK2	0.316026874406605
CMSS1	0.0172210440505548
CMTM1	0.00639484343549011
CMTM2	0.00639484343549011
CMTM3	0.0371165729307268
CMTM4	0.574098426806005
CMTM5	0.0371165729307268
CMTM6	0.0371165729307268
CMTM7	0.0829455912361071
CMTM8	0.0829455912361071
CMTR1	0.102942933261032
CMTR2	0.0260154766007149
CMYA5	0.574098426806005
CNBD1	0.316026874406605
CNBD2	0.153980198608166
CNBP	0.0633137488246299
CNDP1	0.0230262943017288
CNDP2	0.0230262943017288
CNEP1R1	0.574098426806005
CNFN	0.316026874406605
CNGA1	0.040787729492819
CNGA2	0.040787729492819
CNGA3	0.040787729492819
CNGA4	0.040787729492819
CNGB1	0.040787729492819
CNGB3	0.040787729492819
CNIH1	0.0143162207175741
CNIH2	0.0305890252002635
CNIH3	0.0350687028935905
CNIH4	0.0143162207175741
CNKSR1	0.0350687028935905
CNKSR2	0.0350687028935905
CNKSR3	0.142601177253559
CNMD	0.0829455912361071
CNN1	0.0230262943017288
CNN2	0.0230262943017288
CNN3	0.0230262943017288
CNNM1	0.102942933261032
CNNM2	0.102942933261032
CNNM3	0.102942933261032
CNNM4	0.102942933261032
CNOT1	0.102942933261032
CNOT10	0.0393677939223492
CNOT11	0.040787729492819
CNOT2	0.102942933261032
CNOT3	0.102942933261032
CNOT4	0.102942933261032
CNOT6	0.102942933261032
CNOT6L	0.102942933261032
CNOT7	0.102942933261032
CNOT8	0.102942933261032
CNOT9	0.102942933261032
NPPC	0.316026874406605
CNPPD1	0.0335674848480421
CNPY1	0.574098426806005
CNPY2	0.574098426806005
CNPY3	0.142601177253559
CNPY3-GNMT	0.574098426806005
CNPY4	0.142601177253559
CNR1	0.574098426806005
CNR2	0.574098426806005
CNRIP1	0.316026874406605
CNST	0.316026874406605
CNTD1	0.316026874406605
CNTF	0.0371165729307268
CNTFR	0.0829455912361071
CNTLN	0.316026874406605
CNTN1	0.0859623271726145
CNTN2	0.0859623271726145
CNTN3	0.0859623271726145
CNTN4	0.574098426806005
CNTN5	0.574098426806005
CNTN6	0.574098426806005
CNTNAP1	0.142601177253559
CNTNAP2	0.142601177253559
CNTNAP3	0.142601177253559
CNTNAP3B	0.142601177253559
CNTNAP3C	0.142601177253559
CNTNAP4	0.142601177253559
CNTNAP5	0.142601177253559
CNTRL	0.102942933261032
CNTROB	0.574098426806005
COA1	0.0371165729307268
COA3	0.0829455912361071
COA4	0.0829455912361071
COA5	0.574098426806005
COA6	0.316026874406605
COA7	0.0393677939223492
COA8	0.142601177253559
COASY	0.102942933261032
COBL	0.0829455912361071
COBLL1	0.0829455912361071
COCH	0.0859623271726145
COG1	0.0172210440505548
COG2	0.0931762460428878
COG3	0.0118153522971331
COG4	0.102942933261032
COG5	0.040787729492819
COG6	0.0118153522971331
COG7	0.0172210440505548
COG8	0.0118153522971331
COIL	0.316026874406605
COL10A1	0.0859623271726145
COL11A1	0.0859623271726145
COL11A2	0.0859623271726145
COL12A1	0.0859623271726145
COL13A1	0.0859623271726145
COL14A1	0.0859623271726145
COL15A1	0.0859623271726145
COL16A1	0.0859623271726145
COL17A1	0.0859623271726145
COL18A1	0.0859623271726145
COL19A1	0.0859623271726145
COL1A1	0.0859623271726145
COL1A2	0.0859623271726145
COL20A1	0.0859623271726145
COL21A1	0.0859623271726145
COL22A1	0.0859623271726145
COL23A1	0.0859623271726145
COL24A1	0.0859623271726145
COL25A1	0.0859623271726145
COL26A1	0.574098426806005
COL27A1	0.0859623271726145
COL28A1	0.0859623271726145
COL2A1	0.0859623271726145
COL3A1	0.0859623271726145
COL4A1	0.0859623271726145
COL4A2	0.0859623271726145
COL4A3	0.0859623271726145
COL4A4	0.0859623271726145
COL4A5	0.0859623271726145
COL4A6	0.0859623271726145
COL5A1	0.0859623271726145
COL5A2	0.0859623271726145
COL5A3	0.0859623271726145
COL6A1	0.0859623271726145
COL6A2	0.0859623271726145
COL6A3	0.0859623271726145
COL6A5	0.0859623271726145
COL6A6	0.0859623271726145
COL7A1	0.0859623271726145
COL8A1	0.0859623271726145
COL8A2	0.0859623271726145
COL9A1	0.0859623271726145
COL9A2	0.0859623271726145
COL9A3	0.0859623271726145
COLCA2	0.0371165729307268
COLEC10	0.574098426806005
COLEC11	0.0859623271726145
COLEC12	0.0859623271726145
COLGALT1	0.0859623271726145
COLGALT2	0.0859623271726145
COLQ	0.574098426806005
COMMD1	0.316026874406605
COMMD10	0.316026874406605
COMMD2	0.058590689200344
COMMD3	0.272256101335516
COMMD3-BMI1	0.040787729492819
COMMD4	0.0166049346799574
COMMD5	0.142601177253559
COMMD6	0.316026874406605
COMMD7	0.316026874406605
COMMD8	0.316026874406605
COMMD9	0.316026874406605
COMP	0.142601177253559
COMT	0
COMTD1	0
COP1	0.102942933261032
COPA	0.102942933261032
COPB1	0.102942933261032
COPB2	0.102942933261032
COPE	0.0633137488246299
COPG1	0.102942933261032
COPG2	0.102942933261032
COPRS	0.00639484343549011
COPS2	0.102942933261032
COPS3	0.0633137488246299
COPS4	0.0118153522971331
COPS5	0.102942933261032
COPS6	0.102942933261032
