"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene_name"
"ENSG00000124383",2.69437072353345E-45,0.252914868879111,0.285,0.111,1.57900901881954E-40,"Hepatocytes","MPHOSPH10"
"ENSG00000215193",3.34257422646678E-45,0.484598014024968,0.297,0.128,1.95888219967859E-40,"Hepatocytes","PEX26"
"ENSG00000167258",4.63885912225318E-45,0.399488545763887,0.447,0.242,2.71855700000526E-40,"Hepatocytes","CDK12"
"ENSG00000143153",4.66639810380849E-45,0.269117178965444,0.558,0.308,2.73469594475593E-40,"Hepatocytes","ATP1B1"
"ENSG00000134852",5.14756292188056E-45,0.372625628496653,0.311,0.132,3.01667777473889E-40,"Hepatocytes","CLOCK"
"ENSG00000184470",5.16071121079549E-45,0.349980128531297,0.262,0.097,3.02438319797459E-40,"Hepatocytes","TXNRD2"
"ENSG00000004455",7.53923669247376E-45,0.321955791134313,0.484,0.251,4.41829427125732E-40,"Hepatocytes","AK2"
"ENSG00000185187",7.92571163319963E-45,0.343043228778469,0.497,0.281,4.64478404552031E-40,"Hepatocytes","SIGIRR"
"ENSG00000178988",9.95906029543038E-45,0.260995635874433,0.29,0.114,5.83640769553402E-40,"Hepatocytes","MRFAP1L1"
"ENSG00000111647",1.0097246379204E-44,0.35763952222984,0.396,0.186,5.9173902680687E-40,"Hepatocytes","BLTP3B"
"ENSG00000177830",1.10800335318329E-44,0.302556832120822,0.389,0.178,6.49334285099533E-40,"Hepatocytes","CHID1"
"ENSG00000105053",2.08637268252382E-44,0.309025596364855,0.295,0.119,1.22269784686626E-39,"Hepatocytes","VRK3"
"ENSG00000244187",2.22685611221262E-44,0.253493036109217,0.367,0.163,1.30502675600109E-39,"Hepatocytes","TMEM141"
"ENSG00000119537",3.15034682795934E-44,0.270573702122867,0.439,0.213,1.84622925505729E-39,"Hepatocytes","KDSR"
"ENSG00000016864",3.82905358509249E-44,0.306390758720489,0.268,0.102,2.2439785630076E-39,"Hepatocytes","GLT8D1"
"ENSG00000136877",3.93367499033052E-44,0.337054766966188,0.301,0.124,2.3052908913333E-39,"Hepatocytes","FPGS"
"ENSG00000144283",4.00822818608074E-44,0.337549584935264,0.251,0.094,2.34898204617076E-39,"Hepatocytes","PKP4"
"ENSG00000179091",6.50496029696697E-44,0.285828391366243,0.444,0.229,3.81216693243452E-39,"Hepatocytes","CYC1"
"ENSG00000122884",7.23175769989002E-44,0.376571530150126,0.467,0.252,4.23809928244355E-39,"Hepatocytes","P4HA1"
"ENSG00000100592",9.31265594190681E-44,0.263334838808011,0.387,0.18,5.45758888819506E-39,"Hepatocytes","DAAM1"
"ENSG00000116898",1.11201277918778E-43,0.291452755750697,0.427,0.212,6.51683969115209E-39,"Hepatocytes","MRPS15"
"ENSG00000102786",1.28578314374449E-43,0.413196034607681,0.501,0.318,7.53520353560023E-39,"Hepatocytes","INTS6"
"ENSG00000171604",2.2288955140156E-43,0.30560277958442,0.454,0.228,1.3062219270337E-38,"Hepatocytes","CXXC5"
"ENSG00000102309",4.81726581451211E-43,0.252451991158597,0.343,0.149,2.82311045793668E-38,"Hepatocytes","PIN4"
"ENSG00000166912",7.24691665887777E-43,0.443257276732866,0.313,0.139,4.24698303876873E-38,"Hepatocytes","MTMR10"
"ENSG00000110917",9.80157184086626E-43,0.32679454252846,0.596,0.388,5.74411316162126E-38,"Hepatocytes","MLEC"
"ENSG00000198380",1.36839285607298E-42,0.279088711078963,0.353,0.159,8.01932949373009E-38,"Hepatocytes","GFPT1"
"ENSG00000099977",1.64871410405998E-42,0.309796266281916,0.255,0.097,9.66212413543313E-38,"Hepatocytes","DDT"
"ENSG00000163344",1.69250667662955E-42,0.257093442941042,0.329,0.14,9.91876612771983E-38,"Hepatocytes","PMVK"
"ENSG00000067064",2.12761349794663E-42,0.332106908140205,0.584,0.409,1.24686661433664E-37,"Hepatocytes","IDI1"
"ENSG00000198162",2.18175344876333E-42,0.315504268725869,0.533,0.295,1.27859479111326E-37,"Hepatocytes","MAN1A2"
"ENSG00000143418",2.42559853556233E-42,0.34074239993918,0.55,0.32,1.42149776578095E-37,"Hepatocytes","CERS2"
"ENSG00000117448",2.4513687145861E-42,0.328861243806791,0.587,0.375,1.43660012149604E-37,"Hepatocytes","AKR1A1"
"ENSG00000140396",2.57873183594358E-42,0.358499270061563,0.43,0.223,1.51124000513638E-37,"Hepatocytes","NCOA2"
"ENSG00000078902",3.04290460993972E-42,0.275758408740574,0.367,0.165,1.78326381760907E-37,"Hepatocytes","TOLLIP"
"ENSG00000180992",3.42507989551344E-42,0.268736005342983,0.434,0.219,2.0072338219667E-37,"Hepatocytes","MRPL14"
"ENSG00000178209",3.47273645385563E-42,0.257536398862968,0.465,0.234,2.03516247141756E-37,"Hepatocytes","PLEC"
"ENSG00000117625",4.09902385761807E-42,0.586875831362433,0.288,0.144,2.4021919415185E-37,"Hepatocytes","RCOR3"
"ENSG00000143641",4.72617894596021E-42,0.30635834018169,0.398,0.19,2.76972990949052E-37,"Hepatocytes","GALNT2"
"ENSG00000144357",6.28828498854531E-42,0.405422476617966,0.355,0.171,3.68518653468709E-37,"Hepatocytes","UBR3"
"ENSG00000112773",6.5422370374347E-42,0.250747744614487,0.357,0.165,3.83401259341823E-37,"Hepatocytes","TENT5A"
"ENSG00000144021",7.24887622779958E-42,0.299251211894257,0.355,0.163,4.24813142453967E-37,"Hepatocytes","CIAO1"
"ENSG00000053770",9.71321230280384E-42,0.405491086795123,0.326,0.149,5.69233093793516E-37,"Hepatocytes","AP5M1"
"ENSG00000122873",1.010438000853E-41,0.258362499829265,0.394,0.184,5.92157086019891E-37,"Hepatocytes","CISD1"
"ENSG00000197226",1.92089394031846E-41,0.368964096321981,0.356,0.168,1.12572068478423E-36,"Hepatocytes","TBC1D9B"
"ENSG00000186812",3.4171572714879E-41,0.427557986982523,0.252,0.104,2.00259084738277E-36,"Hepatocytes","ZNF397"
"ENSG00000148450",4.1105166515077E-41,0.297697217079986,0.412,0.204,2.40892717844957E-36,"Hepatocytes","MSRB2"
"ENSG00000198189",4.27633381829272E-41,0.302635670783811,0.588,0.372,2.50610267087227E-36,"Hepatocytes","HSD17B11"
"ENSG00000025796",5.36050924055111E-41,0.325465719113972,0.569,0.348,3.14147283533257E-36,"Hepatocytes","SEC63"
"ENSG00000173889",6.07051166054258E-41,0.481848967913983,0.367,0.207,3.55756265354437E-36,"Hepatocytes","PHC3"
"ENSG00000151461",6.59079662173538E-41,0.367555749489855,0.398,0.214,3.8624704522018E-36,"Hepatocytes","UPF2"
"ENSG00000149084",6.97474705869488E-41,0.333930608497281,0.509,0.296,4.08748076627755E-36,"Hepatocytes","HSD17B12"
"ENSG00000142002",7.59007973880598E-41,0.360262745515308,0.34,0.158,4.44809033012986E-36,"Hepatocytes","DPP9"
"ENSG00000188811",8.20087520448239E-41,0.456369111931582,0.366,0.191,4.80604090483486E-36,"Hepatocytes","NHLRC3"
"ENSG00000143507",1.25980451002913E-40,0.481817768329619,0.27,0.119,7.38295835057469E-36,"Hepatocytes","DUSP10"
"ENSG00000127838",1.49725649321624E-40,0.327424917050252,0.563,0.359,8.77452195284446E-36,"Hepatocytes","PNKD"
"ENSG00000167508",1.53415978954492E-40,0.300698390192454,0.314,0.137,8.99079003064906E-36,"Hepatocytes","MVD"
"ENSG00000076984",2.04435962397236E-40,0.351596954909283,0.273,0.116,1.19807651403276E-35,"Hepatocytes","MAP2K7"
"ENSG00000147099",2.11562735984315E-40,0.580588399003002,0.256,0.115,1.23984225796248E-35,"Hepatocytes","HDAC8"
"ENSG00000124299",2.86349547483719E-40,0.332625946331386,0.558,0.348,1.67812288807358E-35,"Hepatocytes","PEPD"
"ENSG00000019995",3.1594345349465E-40,0.360407221179263,0.418,0.217,1.85155501486005E-35,"Hepatocytes","ZRANB1"
"ENSG00000160216",3.24487690299912E-40,0.363473464835292,0.446,0.233,1.9016276602336E-35,"Hepatocytes","AGPAT3"
"ENSG00000145388",3.68283753158765E-40,0.362651097175443,0.277,0.117,2.15829010701163E-35,"Hepatocytes","METTL14"
"ENSG00000032219",4.33585065913044E-40,0.349717214208295,0.477,0.272,2.5409819202768E-35,"Hepatocytes","ARID4A"
"ENSG00000204713",6.27632620673189E-40,0.329107792303847,0.302,0.134,3.67817821019316E-35,"Hepatocytes","TRIM27"
"ENSG00000103479",7.85399572524113E-40,0.340252614334204,0.487,0.278,4.60275565482031E-35,"Hepatocytes","RBL2"
"ENSG00000113161",9.38508978754367E-40,0.282306050828147,0.313,0.136,5.50003801909209E-35,"Hepatocytes","HMGCR"
"ENSG00000168710",1.29967625546425E-39,0.318452145680785,0.671,0.443,7.61662272752269E-35,"Hepatocytes","AHCYL1"
"ENSG00000065308",1.45143888269118E-39,0.452259554366835,0.25,0.104,8.50601242812339E-35,"Hepatocytes","TRAM2"
"ENSG00000181991",1.45968328159241E-39,0.253012341173369,0.309,0.132,8.55432790344415E-35,"Hepatocytes","MRPS11"
"ENSG00000175309",1.82044161286616E-39,0.403301971993976,0.392,0.211,1.06685160280409E-34,"Hepatocytes","PHYKPL"
"ENSG00000134294",1.87050279837593E-39,0.309852756666902,0.809,0.57,1.09618945996023E-34,"Hepatocytes","SLC38A2"
"ENSG00000100348",2.16355547326368E-39,0.284397881367541,0.459,0.245,1.26793004955145E-34,"Hepatocytes","TXN2"
"ENSG00000162298",3.02819754149776E-39,0.275356215707577,0.258,0.104,1.77464488721935E-34,"Hepatocytes","SYVN1"
"ENSG00000077458",3.02820160550952E-39,0.456889799922301,0.27,0.123,1.7746472688928E-34,"Hepatocytes","FAM76B"
"ENSG00000178952",4.79061873406155E-39,0.302940066907208,0.552,0.379,2.80749420290943E-34,"Hepatocytes","TUFM"
"ENSG00000175756",5.03327631195145E-39,0.318492135746599,0.529,0.361,2.94970124985603E-34,"Hepatocytes","AURKAIP1"
"ENSG00000123472",6.5718170909208E-39,0.25592628181714,0.256,0.1,3.85134768796323E-34,"Hepatocytes","ATPAF1"
"ENSG00000158716",7.75701991750551E-39,0.285078980375269,0.418,0.22,4.54592395245493E-34,"Hepatocytes","DUSP23"
"ENSG00000187446",9.0148862844439E-39,0.315732674566963,0.575,0.37,5.2830839581355E-34,"Hepatocytes","CHP1"
"ENSG00000171681",1.65198219659491E-38,0.323748410212594,0.46,0.265,9.68127646492482E-34,"Hepatocytes","ATF7IP"
"ENSG00000175455",1.82405106115572E-38,0.656069875181149,0.27,0.141,1.0689668838797E-33,"Hepatocytes","CCDC14"
"ENSG00000163945",1.98886552015376E-38,0.618760635952231,0.266,0.132,1.16555474943091E-33,"Hepatocytes","UVSSA"
"ENSG00000064607",2.03000464218688E-38,0.50088784259145,0.431,0.281,1.1896639205072E-33,"Hepatocytes","SUGP2"
"ENSG00000096063",3.39685593594577E-38,0.263148918511075,0.345,0.164,1.99069345270166E-33,"Hepatocytes","SRPK1"
"ENSG00000119408",3.97753434279979E-38,0.282431750513059,0.254,0.102,2.33099422625439E-33,"Hepatocytes","NEK6"
"ENSG00000130164",4.99530043076066E-38,0.399737486084437,0.451,0.275,2.92744586444298E-33,"Hepatocytes","LDLR"
"ENSG00000179818",7.06400405199218E-38,0.495620047111496,0.28,0.134,4.1397889346295E-33,"Hepatocytes","PCBP1-AS1"
"ENSG00000125144",7.94374351536211E-38,0.384841166626823,0.463,0.298,4.65535144974281E-33,"Hepatocytes","MT1G"
"ENSG00000101849",8.77939750892048E-38,0.287027644943779,0.361,0.172,5.14507811612776E-33,"Hepatocytes","TBL1X"
"ENSG00000008130",3.59103345006668E-37,0.322983401362992,0.429,0.23,2.10448924307708E-32,"Hepatocytes","NADK"
"ENSG00000163541",4.52476719463882E-37,0.28501443834996,0.509,0.304,2.65169456674614E-32,"Hepatocytes","SUCLG1"
"ENSG00000156735",5.75703829606964E-37,0.3462510618552,0.309,0.143,3.37385472302865E-32,"Hepatocytes","BAG4"
"ENSG00000106443",1.12054372009048E-36,0.313757992937288,0.392,0.205,6.56683441721823E-32,"Hepatocytes","PHF14"
"ENSG00000138078",1.14968184331822E-36,0.324500397843291,0.262,0.112,6.73759547458212E-32,"Hepatocytes","PREPL"
"ENSG00000100354",1.6306829723911E-36,0.31119730186092,0.712,0.489,9.55645449140078E-32,"Hepatocytes","TNRC6B"
"ENSG00000093144",2.48630765705759E-36,0.28631392275468,0.495,0.278,1.45707573934203E-31,"Hepatocytes","ECHDC1"
"ENSG00000166326",3.32170134276616E-36,0.308743042244694,0.619,0.385,1.94664985491468E-31,"Hepatocytes","TRIM44"
"ENSG00000102081",5.19194349188062E-36,0.331444352306311,0.396,0.21,3.04268656398172E-31,"Hepatocytes","FMR1"
"ENSG00000181061",6.90207243734421E-36,0.278536206055389,0.45,0.249,4.0448905311812E-31,"Hepatocytes","HIGD1A"
"ENSG00000160058",7.07221011126474E-36,0.352446769937544,0.357,0.189,4.14459801360559E-31,"Hepatocytes","BSDC1"
"ENSG00000116539",8.10840913514904E-36,0.352542887509953,0.613,0.424,4.75185208956274E-31,"Hepatocytes","ASH1L"
"ENSG00000130958",1.12273348729411E-35,0.285918451751932,0.304,0.137,6.57966732893838E-31,"Hepatocytes","SLC35D2"
"ENSG00000128731",1.28552187141711E-35,0.429282645281102,0.282,0.137,7.53367237525281E-31,"Hepatocytes","HERC2"
"ENSG00000131375",1.40613152601779E-35,0.309911225834237,0.277,0.127,8.24049319507463E-31,"Hepatocytes","CAPN7"
"ENSG00000170185",2.33188466575463E-35,0.265983413792862,0.293,0.13,1.36657768951884E-30,"Hepatocytes","USP38"
"ENSG00000082258",3.73191098187388E-35,0.439372408022249,0.344,0.189,2.18704911181737E-30,"Hepatocytes","CCNT2"
"ENSG00000169062",8.0224573172837E-35,0.301465628062588,0.34,0.173,4.70148088622094E-30,"Hepatocytes","UPF3A"
"ENSG00000198677",8.96160707810408E-35,0.290252626590051,0.45,0.249,5.25186021205211E-30,"Hepatocytes","SKIC3"
"ENSG00000111684",1.34733439499818E-34,0.292531323305006,0.331,0.157,7.89591848844733E-30,"Hepatocytes","LPCAT3"
"ENSG00000206527",2.23132578149262E-34,0.295237955215313,0.363,0.179,1.30764616098594E-29,"Hepatocytes","HACD2"
"ENSG00000257218",2.26126794928388E-34,0.292002965045955,0.265,0.116,1.32519346899833E-29,"Hepatocytes","GATC"
"ENSG00000166619",2.64091256935689E-34,0.278961365049274,0.354,0.178,1.54768040214591E-29,"Hepatocytes","BLCAP"
"ENSG00000245532",3.1130335380846E-34,0.308783246902677,0.987,0.959,1.8243621746591E-29,"Hepatocytes","NEAT1"
"ENSG00000119912",3.62492997943758E-34,0.347743071903082,0.287,0.132,2.1243539651496E-29,"Hepatocytes","IDE"
"ENSG00000084754",4.40846704983062E-34,0.263124558574591,0.633,0.528,2.58353802988274E-29,"Hepatocytes","HADHA"
"ENSG00000110066",6.12594499695198E-34,0.300911346738054,0.368,0.192,3.59004880601374E-29,"Hepatocytes","KMT5B"
"ENSG00000198561",6.72169581642709E-34,0.311461712122223,0.541,0.334,3.93918261625893E-29,"Hepatocytes","CTNND1"
"ENSG00000107669",7.53539482772084E-34,0.289633160815847,0.291,0.134,4.41604278483752E-29,"Hepatocytes","ATE1"
"ENSG00000112146",7.67318577629964E-34,0.281732316560906,0.499,0.289,4.49679379234264E-29,"Hepatocytes","FBXO9"
"ENSG00000101974",8.09792023773365E-34,0.302891347377111,0.411,0.215,4.74570517612143E-29,"Hepatocytes","ATP11C"
"ENSG00000135541",2.01041257627872E-33,0.372762276821071,0.269,0.133,1.17818218620238E-28,"Hepatocytes","AHI1"
"ENSG00000168303",2.73194653353952E-33,0.261629262859621,0.436,0.235,1.6010299465155E-28,"Hepatocytes","MPLKIP"
"ENSG00000182670",2.88595022737668E-33,0.270616477804687,0.679,0.449,1.69128227125183E-28,"Hepatocytes","TTC3"
"ENSG00000198252",2.99213726154584E-33,0.271405290520086,0.293,0.134,1.75351212075632E-28,"Hepatocytes","STYX"
"ENSG00000102531",3.56352296864169E-33,0.279980747122207,0.553,0.33,2.08836700054278E-28,"Hepatocytes","FNDC3A"
"ENSG00000132466",3.96041470558584E-33,0.292977300754559,0.479,0.28,2.32096143406152E-28,"Hepatocytes","ANKRD17"
"ENSG00000156958",4.64180756832403E-33,0.280116132858624,0.251,0.108,2.72028490734062E-28,"Hepatocytes","GALK2"
"ENSG00000171865",1.52517898290189E-32,0.258175515918309,0.27,0.122,8.93815891139824E-28,"Hepatocytes","RNASEH1"
"ENSG00000160299",1.95300035431564E-32,0.388687465249409,0.265,0.126,1.14453632764314E-27,"Hepatocytes","PCNT"
"ENSG00000170385",2.27439496229056E-32,0.299471652647404,0.339,0.167,1.33288642370076E-27,"Hepatocytes","SLC30A1"
"ENSG00000157106",2.37756634075252E-32,0.362870866798293,0.584,0.423,1.39334897833461E-27,"Hepatocytes","SMG1"
"ENSG00000131504",2.4956819226518E-32,0.256386548473735,0.564,0.34,1.46256943395086E-27,"Hepatocytes","DIAPH1"
"ENSG00000005700",2.80100622837353E-32,0.310449209464244,0.452,0.255,1.64150169007603E-27,"Hepatocytes","IBTK"
"ENSG00000159086",3.8396171202537E-32,0.531451134673036,0.272,0.153,2.25016921715348E-27,"Hepatocytes","PAXBP1"
"ENSG00000178252",3.92099756450322E-32,0.299438556928709,0.276,0.13,2.29786141270147E-27,"Hepatocytes","WDR6"
"ENSG00000141446",4.63647789467819E-32,0.356149375946672,0.264,0.128,2.71716150539721E-27,"Hepatocytes","ESCO1"
"ENSG00000141027",9.07918402363304E-32,0.272775865667938,0.687,0.463,5.32076500520991E-27,"Hepatocytes","NCOR1"
"ENSG00000172869",9.67529435358316E-32,0.432372127770155,0.295,0.16,5.67010950297388E-27,"Hepatocytes","DMXL1"
"ENSG00000065150",2.15982467011856E-31,0.282931379854954,0.379,0.204,1.26574364967628E-26,"Hepatocytes","IPO5"
"ENSG00000158669",3.79562218625781E-31,0.323220348972168,0.369,0.197,2.22438642603453E-26,"Hepatocytes","GPAT4"
"ENSG00000172466",5.60039124706665E-31,0.291672713361244,0.438,0.255,3.28205328643094E-26,"Hepatocytes","ZNF24"
"ENSG00000148634",1.04354836071721E-30,0.373069317178385,0.398,0.245,6.11561081314711E-26,"Hepatocytes","HERC4"
"ENSG00000152332",1.60222151234797E-30,0.276613872509922,0.572,0.356,9.38965895096402E-26,"Hepatocytes","UHMK1"
"ENSG00000151233",1.7037621976207E-30,0.257608925042256,0.278,0.129,9.98472798293637E-26,"Hepatocytes","GXYLT1"
"ENSG00000123684",3.62334213993123E-30,0.28045374393409,0.477,0.284,2.1234234276853E-25,"Hepatocytes","LPGAT1"
"ENSG00000144791",4.32743658261958E-30,0.521976674614129,0.294,0.161,2.53605093487838E-25,"Hepatocytes","LIMD1"
"ENSG00000158711",7.49895745035416E-30,0.28298425742279,0.4,0.224,4.39468902420555E-25,"Hepatocytes","ELK4"
"ENSG00000100883",7.73705317301734E-30,0.254558833104566,0.465,0.269,4.53422264151508E-25,"Hepatocytes","SRP54"
"ENSG00000114861",1.45004854068727E-29,0.259201910223083,0.682,0.475,8.4978644678437E-25,"Hepatocytes","FOXP1"
"ENSG00000048707",2.34911325999949E-29,0.392278008910826,0.342,0.2,1.3766743348901E-24,"Hepatocytes","VPS13D"
"ENSG00000183530",2.46808574573273E-29,0.337392433974284,0.321,0.173,1.44639697042921E-24,"Hepatocytes","PRR14L"
"ENSG00000130177",3.61350447911673E-29,0.257584210855708,0.283,0.137,2.11765816494157E-24,"Hepatocytes","CDC16"
"ENSG00000117118",5.61039765621046E-29,0.260084147520546,0.474,0.287,3.28791744244558E-24,"Hepatocytes","SDHB"
"ENSG00000214655",5.69473024715278E-29,0.381536523827009,0.263,0.133,3.33733971404142E-24,"Hepatocytes","ZSWIM8"
"ENSG00000133731",6.6032504345638E-29,0.429684009407951,0.286,0.155,3.86976888467177E-24,"Hepatocytes","IMPA1"
"ENSG00000125755",1.15364481572877E-28,0.347306940195206,0.284,0.147,6.76082007809688E-24,"Hepatocytes","SYMPK"
"ENSG00000126456",1.44780629419827E-28,0.304636586786843,0.326,0.182,8.48472400651954E-24,"Hepatocytes","IRF3"
"ENSG00000125629",2.47525471124107E-28,0.263411664753908,0.28,0.137,1.45059827097572E-23,"Hepatocytes","INSIG2"
"ENSG00000116406",3.83345208251787E-28,0.285231493890619,0.46,0.272,2.24655625843877E-23,"Hepatocytes","EDEM3"
"ENSG00000148943",5.9214310229869E-28,0.259395498193417,0.356,0.191,3.47019543671124E-23,"Hepatocytes","LIN7C"
"ENSG00000150961",6.39089330672065E-28,0.310412988569277,0.422,0.247,3.74531911347057E-23,"Hepatocytes","SEC24D"
"ENSG00000130779",6.44081961310059E-28,0.26938528959044,0.575,0.378,3.77457792606147E-23,"Hepatocytes","CLIP1"
"ENSG00000117335",1.66522240621706E-27,0.255910605736097,0.71,0.496,9.75886938939448E-23,"Hepatocytes","CD46"
"ENSG00000137504",1.93310475459879E-27,0.374732104184806,0.305,0.179,1.13287671038507E-22,"Hepatocytes","CREBZF"
"ENSG00000159579",3.26047412977152E-27,0.255006986923453,0.288,0.144,1.9107682590113E-22,"Hepatocytes","RSPRY1"
"ENSG00000065526",3.85549848747892E-27,0.292693095479776,0.512,0.336,2.25947633360215E-22,"Hepatocytes","SPEN"
"ENSG00000014824",5.64523546508975E-27,0.258459521184524,0.267,0.13,3.3083337919612E-22,"Hepatocytes","SLC30A9"
"ENSG00000133943",7.08058153948988E-27,0.308584170006282,0.261,0.132,4.14950400540265E-22,"Hepatocytes","DGLUCY"
"ENSG00000141664",3.60533776211747E-26,0.254785654789424,0.371,0.21,2.11287214211132E-21,"Hepatocytes","ZCCHC2"
"ENSG00000114933",3.85987409013428E-26,0.404460788997014,0.295,0.176,2.26204061178229E-21,"Hepatocytes","INO80D"
"ENSG00000183864",6.37068739299109E-26,0.285419586495492,0.477,0.301,3.7334776397885E-21,"Hepatocytes","TOB2"
"ENSG00000119820",9.35831111324069E-26,0.263561279098974,0.537,0.35,5.48434464480358E-21,"Hepatocytes","YIPF4"
"ENSG00000063245",1.04727321255034E-25,0.255860703041288,0.527,0.328,6.13743993482999E-21,"Hepatocytes","EPN1"
"ENSG00000078747",1.10367571695535E-25,0.256829139261935,0.459,0.277,6.46798117164513E-21,"Hepatocytes","ITCH"
"ENSG00000149231",1.90354468413386E-25,0.362281109468591,0.354,0.225,1.11555332668981E-20,"Hepatocytes","CCDC82"
"ENSG00000203880",1.1749132323855E-24,0.327821243731667,0.293,0.165,6.885461507072E-20,"Hepatocytes","PCMTD2"
"ENSG00000129317",2.14856934338233E-24,0.289249119410188,0.262,0.137,1.25914757799578E-19,"Hepatocytes","PUS7L"
"ENSG00000171612",2.2608585549798E-24,0.252433270275041,0.258,0.129,1.32495354756036E-19,"Hepatocytes","SLC25A33"
"ENSG00000116754",7.86575447216722E-24,0.268086681043813,0.734,0.585,4.60964675086888E-19,"Hepatocytes","SRSF11"
"ENSG00000163681",8.21806881622579E-24,0.278589757685593,0.334,0.197,4.81611704906096E-19,"Hepatocytes","SLMAP"
"ENSG00000101413",1.74148679264352E-23,0.270696113565899,0.264,0.137,1.02058091996081E-18,"Hepatocytes","RPRD1B"
"ENSG00000196295",1.86964105569743E-23,0.52476606480728,0.264,0.164,1.09568444428092E-18,"Hepatocytes","GARS1-DT"
"ENSG00000188994",6.53580233146362E-23,0.280536059808378,0.445,0.308,3.83024159833094E-18,"Hepatocytes","ZNF292"
"ENSG00000061936",8.2494790926734E-23,0.34593009398043,0.282,0.17,4.83452472747032E-18,"Hepatocytes","SFSWAP"
"ENSG00000122482",8.60997928273686E-23,0.259796704282855,0.485,0.325,5.04579225885511E-18,"Hepatocytes","ZNF644"
"ENSG00000099810",1.338415903728E-22,0.259037904670163,0.268,0.142,7.84365256220756E-18,"Hepatocytes","MTAP"
"ENSG00000177853",2.72030739746878E-22,0.368571267057141,0.329,0.208,1.59420894721261E-17,"Hepatocytes","ZNF518A"
"ENSG00000173276",2.8819441993724E-22,0.283485017775013,0.256,0.139,1.6889345786002E-17,"Hepatocytes","ZBTB21"
"ENSG00000052841",4.1451698358382E-22,0.264635695449597,0.43,0.276,2.42923533059462E-17,"Hepatocytes","TTC17"
"ENSG00000120071",6.77161154103058E-22,0.325043887903753,0.426,0.315,3.96843522750556E-17,"Hepatocytes","KANSL1"
"ENSG00000116001",1.28952252644588E-21,0.361204866583713,0.356,0.242,7.55711781398346E-17,"Hepatocytes","TIA1"
"ENSG00000124177",4.12714494730753E-21,0.254874173949556,0.284,0.165,2.4186720249201E-16,"Hepatocytes","CHD6"
"ENSG00000174197",8.73803531007677E-21,0.296239519417982,0.264,0.152,5.12083821311739E-16,"Hepatocytes","MGA"
"ENSG00000102908",2.07840082632804E-20,0.372107758487574,0.349,0.254,1.21802602026129E-15,"Hepatocytes","NFAT5"
"ENSG00000181090",5.82155649951445E-20,0.278093794883241,0.312,0.193,3.41166497097545E-15,"Hepatocytes","EHMT1"
"ENSG00000168172",1.52584413046821E-19,0.253942490247576,0.577,0.422,8.94205694219592E-15,"Hepatocytes","HOOK3"
"ENSG00000115464",2.34771477485626E-19,0.260817620531689,0.508,0.382,1.37585476665676E-14,"Hepatocytes","USP34"
"ENSG00000183354",6.9037933067001E-19,0.295849744367193,0.336,0.225,4.04589902945853E-14,"Hepatocytes","KIAA2026"
"ENSG00000112739",8.14217675081073E-19,0.259736016956163,0.527,0.406,4.77164126304512E-14,"Hepatocytes","PRPF4B"
"ENSG00000163728",1.06964530077673E-18,0.280859867190549,0.37,0.256,6.26854932067192E-14,"Hepatocytes","TTC14"
"ENSG00000143437",1.44151998477888E-18,0.267023084268716,0.279,0.165,8.44788371879815E-14,"Hepatocytes","ARNT"
"ENSG00000141252",1.94753999272662E-18,0.25162104393717,0.265,0.154,1.14133633733751E-13,"Hepatocytes","VPS53"
"ENSG00000155744",3.81401927754493E-18,0.28809673981647,0.264,0.164,2.23516785741243E-13,"Hepatocytes","HYCC2"
"ENSG00000054523",1.40526098556923E-17,0.277805972102492,0.433,0.315,8.23539147982992E-13,"Hepatocytes","KIF1B"
"ENSG00000182944",2.12793256553417E-17,0.310885858084761,0.524,0.467,1.24705360070564E-12,"Hepatocytes","EWSR1"
"ENSG00000131149",4.17487713337614E-17,0.269882436616173,0.25,0.149,2.44664499524376E-12,"Hepatocytes","GSE1"
"ENSG00000122591",4.70216087837282E-17,0.321198634419446,0.25,0.155,2.75565436116161E-12,"Hepatocytes","HYCC1"
"ENSG00000134255",1.56410539002241E-16,0.284322707513486,0.294,0.188,9.16628322768735E-12,"Hepatocytes","CEPT1"
"ENSG00000257621",2.05067304866471E-16,0.281081931042817,0.483,0.398,1.20177643343947E-11,"Hepatocytes","PSMA3-AS1"
"ENSG00000078043",8.60252707923998E-16,0.328225344521244,0.28,0.188,5.0414249695178E-11,"Hepatocytes","PIAS2"
"ENSG00000141279",1.38532144539121E-15,0.28241902617133,0.401,0.306,8.11853779857067E-11,"Hepatocytes","NPEPPS"
"ENSG00000198743",2.32942599012552E-15,0.256299876641226,0.254,0.162,1.36513680725316E-10,"Hepatocytes","SLC5A3"
"ENSG00000186088",7.42260945192359E-15,0.260646419217591,0.268,0.171,4.3499460432053E-10,"Hepatocytes","GSAP"
"ENSG00000170581",1.07727891737311E-14,0.257472181842806,0.436,0.322,6.31328536737337E-10,"Hepatocytes","STAT2"
"ENSG00000112200",2.58027572297529E-13,0.269661997237729,0.359,0.276,1.51214478469244E-08,"Hepatocytes","ZNF451"
"ENSG00000178177",5.98604779413779E-11,0.255757399043178,0.25,0.171,3.50806344927651E-06,"Hepatocytes","LCORL"
"ENSG00000157764",9.27392392574536E-10,0.294149355354173,0.315,0.259,5.43489037744381E-05,"Hepatocytes","BRAF"
