"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene_name"
"ENSG00000172175",0,0.630892730943399,0.428,0.086,0,"Neurons","MALT1"
"ENSG00000107798",0,0.630517604088373,0.717,0.434,0,"Neurons","LIPA"
"ENSG00000077080",0,0.630515942681259,0.391,0.01,0,"Neurons","ACTL6B"
"ENSG00000132330",0,0.630403778185019,0.453,0.112,0,"Neurons","SCLY"
"ENSG00000163510",0,0.630372022146769,0.469,0.13,0,"Neurons","CWC22"
"ENSG00000234336",0,0.63034965730687,0.343,0.015,0,"Neurons","JAZF1-AS1"
"ENSG00000168490",0,0.630069415530891,0.307,0.02,0,"Neurons","PHYHIP"
"ENSG00000136295",0,0.630047394936578,0.428,0.061,0,"Neurons","TTYH3"
"ENSG00000167291",0,0.629967436877614,0.418,0.063,0,"Neurons","TBC1D16"
"ENSG00000198755",0,0.629788451052183,0.525,0.224,0,"Neurons","RPL10A"
"ENSG00000243554",0,0.629777308593863,0.464,0.132,0,"Neurons","CCZ1P1"
"ENSG00000112309",0,0.629748440371077,0.411,0.075,0,"Neurons","B3GAT2"
"ENSG00000225921",0,0.629735744217254,0.487,0.145,0,"Neurons","NOL7"
"ENSG00000123144",0,0.629599540665204,0.44,0.129,0,"Neurons","TRIR"
"ENSG00000143183",0,0.629241040443559,0.497,0.154,0,"Neurons","TMCO1"
"ENSG00000150401",0,0.629003949259694,0.451,0.109,0,"Neurons","DCUN1D2"
"ENSG00000226803",0,0.628946551685238,0.486,0.153,0,"Neurons","ZNF451-AS1"
"ENSG00000184182",0,0.628903707340892,0.45,0.126,0,"Neurons","UBE2F"
"ENSG00000197024",0,0.628746755341372,0.459,0.102,0,"Neurons","ZNF398"
"ENSG00000198752",0,0.62873312037612,0.573,0.249,0,"Neurons","CDC42BPB"
"ENSG00000197728",0,0.628638677730402,0.488,0.178,0,"Neurons","RPS26"
"ENSG00000259429",0,0.628574307697153,0.38,0.043,0,"Neurons","UBE2Q2P2"
"ENSG00000142166",0,0.628226098009459,0.479,0.147,0,"Neurons","IFNAR1"
"ENSG00000137760",0,0.628142675322334,0.409,0.049,0,"Neurons","ALKBH8"
"ENSG00000144647",0,0.628106951709615,0.338,0.041,0,"Neurons","POMGNT2"
"ENSG00000160305",0,0.628000768650593,0.637,0.327,0,"Neurons","DIP2A"
"ENSG00000116688",0,0.62797324146538,0.415,0.067,0,"Neurons","MFN2"
"ENSG00000188554",0,0.627709212354468,0.483,0.15,0,"Neurons","NBR1"
"ENSG00000128298",0,0.627585627116918,0.427,0.141,0,"Neurons","BAIAP2L2"
"ENSG00000122958",0,0.62755517585207,0.471,0.149,0,"Neurons","VPS26A"
"ENSG00000184110",0,0.627252330896226,0.426,0.101,0,"Neurons","EIF3C"
"ENSG00000168159",0,0.627191111721466,0.404,0.087,0,"Neurons","RNF187"
"ENSG00000188321",0,0.627140135124169,0.481,0.13,0,"Neurons","ZNF559"
"ENSG00000102125",0,0.627096156766507,0.475,0.134,0,"Neurons","TAFAZZIN"
"ENSG00000171617",0,0.627028257170073,0.342,0.018,0,"Neurons","ENC1"
"ENSG00000133997",0,0.626996026225176,0.439,0.081,0,"Neurons","MED6"
"ENSG00000152078",0,0.626825228840366,0.435,0.105,0,"Neurons","TLCD4"
"ENSG00000099901",0,0.626729924380427,0.43,0.081,0,"Neurons","RANBP1"
"ENSG00000253948",0,0.626554367729376,0.485,0.141,0,"Neurons","VPS13B-DT"
"ENSG00000155287",0,0.626343532840841,0.463,0.118,0,"Neurons","SLC25A28"
"ENSG00000160633",0,0.626291929839377,0.512,0.175,0,"Neurons","SAFB"
"ENSG00000160352",0,0.626225736410568,0.43,0.083,0,"Neurons","ZNF714"
"ENSG00000145920",0,0.626032759832582,0.338,0.009,0,"Neurons","CPLX2"
"ENSG00000143674",0,0.625978899770975,0.339,0.01,0,"Neurons","MAP3K21"
"ENSG00000161011",0,0.625904487232903,0.564,0.253,0,"Neurons","SQSTM1"
"ENSG00000183426",0,0.625521174563222,0.399,0.053,0,"Neurons","NPIPA1"
"ENSG00000102053",0,0.62534310457512,0.396,0.085,0,"Neurons","ZC3H12B"
"ENSG00000236869",0,0.625297862192286,0.509,0.155,0,"Neurons","ZKSCAN7-AS1"
"ENSG00000108443",0,0.625104997069028,0.45,0.101,0,"Neurons","RPS6KB1"
"ENSG00000145390",0,0.625078358939999,0.58,0.194,0,"Neurons","USP53"
"ENSG00000124164",0,0.624716200321063,0.469,0.144,0,"Neurons","VAPB"
"ENSG00000215483",0,0.624508918136621,0.333,0.061,0,"Neurons","LINC00598"
"ENSG00000071073",0,0.624505251471111,0.573,0.219,0,"Neurons","MGAT4A"
"ENSG00000106236",0,0.624379950580241,0.276,0.012,0,"Neurons","NPTX2"
"ENSG00000126067",0,0.624181630665055,0.469,0.124,0,"Neurons","PSMB2"
"ENSG00000108010",0,0.624100575069205,0.463,0.121,0,"Neurons","GLRX3"
"ENSG00000226091",0,0.624059733943448,0.32,0.028,0,"Neurons","LINC00937"
"ENSG00000276975",0,0.624058706766086,0.456,0.212,0,"Neurons","HYDIN2"
"ENSG00000246662",0,0.623931370330873,0.345,0.028,0,"Neurons","CIBAR1-DT"
"ENSG00000101204",0,0.623513699554295,0.274,0.017,0,"Neurons","CHRNA4"
"ENSG00000107651",0,0.623332329134759,0.458,0.117,0,"Neurons","SEC23IP"
"ENSG00000115266",0,0.623051122668902,0.474,0.167,0,"Neurons","APC2"
"ENSG00000134453",0,0.623024418216418,0.498,0.17,0,"Neurons","RBM17"
"ENSG00000111667",0,0.62254423020619,0.368,0.066,0,"Neurons","USP5"
"ENSG00000105662",0,0.622509371327044,0.448,0.103,0,"Neurons","CRTC1"
"ENSG00000060688",0,0.622393891945822,0.485,0.125,0,"Neurons","SNRNP40"
"ENSG00000237773",0,0.622229809842026,0.295,0.022,0,"Neurons",""
"ENSG00000151208",0,0.622208653213304,0.439,0.081,0,"Neurons","DLG5"
"ENSG00000151553",0,0.622168841441155,0.435,0.081,0,"Neurons","FHIP2A"
"ENSG00000142856",0,0.621972614794537,0.505,0.167,0,"Neurons","ITGB3BP"
"ENSG00000002834",0,0.621866469269855,0.395,0.053,0,"Neurons","LASP1"
"ENSG00000196642",0,0.621761335352997,0.4,0.095,0,"Neurons","RABL6"
"ENSG00000111142",0,0.621746424087521,0.51,0.172,0,"Neurons","METAP2"
"ENSG00000269929",0,0.621334584460363,0.49,0.139,0,"Neurons","MIRLET7A1HG"
"ENSG00000089248",0,0.621254118192116,0.442,0.112,0,"Neurons","ERP29"
"ENSG00000165275",0,0.621183189641299,0.518,0.177,0,"Neurons","TRMT10B"
"ENSG00000146281",0,0.620934206004557,0.414,0.045,0,"Neurons","PM20D2"
"ENSG00000204314",0,0.620872688466446,0.371,0.032,0,"Neurons","PRRT1"
"ENSG00000197013",0,0.620809553316124,0.439,0.1,0,"Neurons","ZNF429"
"ENSG00000156049",0,0.620659632892254,0.302,0.035,0,"Neurons","GNA14"
"ENSG00000188211",0,0.620439352963913,0.377,0.012,0,"Neurons","NCR3LG1"
"ENSG00000071537",0,0.620391665101347,0.539,0.235,0,"Neurons","SEL1L"
"ENSG00000145332",0,0.620374893842215,0.465,0.125,0,"Neurons","KLHL8"
"ENSG00000167889",0,0.620196801016268,0.313,0.01,0,"Neurons","MGAT5B"
"ENSG00000232729",0,0.620060259600463,0.464,0.118,0,"Neurons","GTF2I-AS1"
"ENSG00000196323",0,0.619937296648295,0.592,0.277,0,"Neurons","ZBTB44"
"ENSG00000153975",0,0.619781760296956,0.444,0.086,0,"Neurons","ZUP1"
"ENSG00000014216",0,0.619770281495847,0.37,0.038,0,"Neurons","CAPN1"
"ENSG00000228824",0,0.619765923973149,0.289,0.014,0,"Neurons","MIR4500HG"
"ENSG00000122557",0,0.619720260165856,0.482,0.14,0,"Neurons","HERPUD2"
"ENSG00000188677",0,0.619714673318591,0.349,0.034,0,"Neurons","PARVB"
"ENSG00000126216",0,0.619660584281976,0.51,0.174,0,"Neurons","TUBGCP3"
"ENSG00000148120",0,0.619517263670099,0.839,0.642,0,"Neurons","AOPEP"
"ENSG00000126883",0,0.619486838269836,0.554,0.229,0,"Neurons","NUP214"
"ENSG00000110514",0,0.61943867650874,0.439,0.1,0,"Neurons","MADD"
"ENSG00000160932",0,0.619416088129148,0.369,0.037,0,"Neurons","LY6E"
"ENSG00000100425",0,0.619368162834755,0.472,0.114,0,"Neurons","BRD1"
"ENSG00000080561",0,0.619073978893958,0.348,0.03,0,"Neurons","MID2"
"ENSG00000124772",0,0.6190250995567,0.314,0.029,0,"Neurons","CPNE5"
"ENSG00000180398",0,0.618982190290142,0.434,0.095,0,"Neurons","MCFD2"
"ENSG00000240184",0,0.618770169888506,0.529,0.185,0,"Neurons","PCDHGC3"
"ENSG00000138622",0,0.618751968054932,0.363,0.005,0,"Neurons","HCN4"
"ENSG00000005020",0,0.618685312960537,0.359,0.105,0,"Neurons","SKAP2"
"ENSG00000108590",0,0.618657043975716,0.429,0.076,0,"Neurons","MED31"
"ENSG00000130684",0,0.618613736909458,0.458,0.13,0,"Neurons","ZNF337"
"ENSG00000168772",0,0.618479830060621,0.433,0.099,0,"Neurons","CXXC4"
"ENSG00000171466",0,0.618442757934019,0.46,0.11,0,"Neurons","ZNF562"
"ENSG00000080345",0,0.618353495272797,0.591,0.292,0,"Neurons","RIF1"
"ENSG00000169018",0,0.618343988269125,0.421,0.112,0,"Neurons","FEM1B"
"ENSG00000134987",0,0.61818978944867,0.434,0.096,0,"Neurons","WDR36"
"ENSG00000143727",0,0.618031136515648,0.448,0.112,0,"Neurons","ACP1"
"ENSG00000164880",0,0.618028089923846,0.432,0.081,0,"Neurons","INTS1"
"ENSG00000164188",0,0.617962517006449,0.317,0.12,0,"Neurons","RANBP3L"
"ENSG00000164654",0,0.617939294470004,0.451,0.095,0,"Neurons","MIOS"
"ENSG00000256771",0,0.617833732419336,0.471,0.121,0,"Neurons","ZNF253"
"ENSG00000081138",0,0.617502289469319,0.252,0.005,0,"Neurons","CDH7"
"ENSG00000048405",0,0.6171389173798,0.468,0.171,0,"Neurons","ZNF800"
"ENSG00000165732",0,0.616975203531359,0.425,0.087,0,"Neurons","DDX21"
"ENSG00000122882",0,0.616813666867198,0.44,0.096,0,"Neurons","ECD"
"ENSG00000227082",0,0.616737047237286,0.46,0.097,0,"Neurons","LINC02798"
"ENSG00000002330",0,0.616700705438083,0.398,0.062,0,"Neurons","BAD"
"ENSG00000198663",0,0.616634435965544,0.513,0.189,0,"Neurons","C6orf89"
"ENSG00000163617",0,0.616588622175223,0.454,0.126,0,"Neurons","CCDC191"
"ENSG00000115685",0,0.616532339069846,0.443,0.096,0,"Neurons","PPP1R7"
"ENSG00000175985",0,0.616503099821278,0.314,0.006,0,"Neurons","PLEKHD1"
"ENSG00000198258",0,0.616364865214184,0.471,0.152,0,"Neurons","UBL5"
"ENSG00000128708",0,0.616289495064126,0.427,0.096,0,"Neurons","HAT1"
"ENSG00000095261",0,0.616267185726149,0.452,0.104,0,"Neurons","PSMD5"
"ENSG00000127980",0,0.616090164290706,0.516,0.171,0,"Neurons","PEX1"
"ENSG00000136045",0,0.615983096921087,0.433,0.096,0,"Neurons","PWP1"
"ENSG00000172824",0,0.615834041411276,0.399,0.07,0,"Neurons","CES4A"
"ENSG00000120458",0,0.615796316053885,0.481,0.134,0,"Neurons","MSANTD2"
"ENSG00000176840",0,0.615620992852226,0.325,0.006,0,"Neurons","MIR7-3HG"
"ENSG00000166794",0,0.615559200912967,0.511,0.214,0,"Neurons","PPIB"
"ENSG00000120088",0,0.615544848107645,0.279,0.009,0,"Neurons","CRHR1"
"ENSG00000116918",0,0.615510888306554,0.474,0.154,0,"Neurons","TSNAX"
"ENSG00000160285",0,0.615046583361629,0.519,0.269,0,"Neurons","LSS"
"ENSG00000175701",0,0.614982641110012,0.43,0.094,0,"Neurons","MTLN"
"ENSG00000198492",0,0.614980490923768,0.434,0.105,0,"Neurons","YTHDF2"
"ENSG00000145741",0,0.614357563084742,0.483,0.196,0,"Neurons","BTF3"
"ENSG00000137770",0,0.614268493049718,0.55,0.226,0,"Neurons","CTDSPL2"
"ENSG00000152580",0,0.613871803693721,0.361,0.033,0,"Neurons","IGSF10"
"ENSG00000198945",0,0.613617840369863,0.327,0.036,0,"Neurons","L3MBTL3"
"ENSG00000164587",0,0.613555582658601,0.552,0.275,0,"Neurons","RPS14"
"ENSG00000036054",0,0.613472698606448,0.496,0.16,0,"Neurons","TBC1D23"
"ENSG00000131797",0,0.613115749757633,0.4,0.031,0,"Neurons","CLUHP3"
"ENSG00000187601",0,0.61303394525277,0.442,0.113,0,"Neurons","MAGEH1"
"ENSG00000059915",0,0.612909147625547,0.383,0.017,0,"Neurons","PSD"
"ENSG00000145907",0,0.612896758634043,0.499,0.185,0,"Neurons","G3BP1"
"ENSG00000182568",0,0.612841660637055,0.46,0.135,0,"Neurons","SATB1"
"ENSG00000119682",0,0.612833390986636,0.447,0.108,0,"Neurons","AREL1"
"ENSG00000113638",0,0.612765225531128,0.46,0.127,0,"Neurons","TTC33"
"ENSG00000014123",0,0.612610433919083,0.578,0.258,0,"Neurons","UFL1"
"ENSG00000259564",0,0.612406286835085,0.454,0.145,0,"Neurons",""
"ENSG00000106683",0,0.61235301448898,0.36,0.027,0,"Neurons","LIMK1"
"ENSG00000260412",0,0.612294735318347,0.355,0.004,0,"Neurons",""
"ENSG00000163960",0,0.612215425888856,0.495,0.164,0,"Neurons","UBXN7"
"ENSG00000105792",0,0.612143220020904,0.391,0.052,0,"Neurons","CFAP69"
"ENSG00000119979",0,0.612104036001358,0.441,0.091,0,"Neurons","DENND10"
"ENSG00000129351",0,0.612025877273042,0.481,0.138,0,"Neurons","ILF3"
"ENSG00000123575",0,0.61172675777644,0.416,0.105,0,"Neurons","FAM199X"
"ENSG00000001036",0,0.611585193564329,0.392,0.073,0,"Neurons","FUCA2"
"ENSG00000230333",0,0.611515890143849,0.351,0.041,0,"Neurons",""
"ENSG00000119950",0,0.611425471190282,0.663,0.464,0,"Neurons","MXI1"
"ENSG00000111802",0,0.611335913991268,0.408,0.084,0,"Neurons","TDP2"
"ENSG00000197140",0,0.61133208724169,0.364,0.035,0,"Neurons","ADAM32"
"ENSG00000152492",0,0.611329959801576,0.553,0.196,0,"Neurons","CCDC50"
"ENSG00000076108",0,0.611269402024757,0.461,0.128,0,"Neurons","BAZ2A"
"ENSG00000103502",0,0.611096576045252,0.409,0.07,0,"Neurons","CDIPT"
"ENSG00000177302",0,0.611032175804317,0.409,0.058,0,"Neurons","TOP3A"
"ENSG00000240038",0,0.611021114702768,0.41,0.059,0,"Neurons","AMY2B"
"ENSG00000101391",0,0.610959843035635,0.427,0.104,0,"Neurons","CDK5RAP1"
"ENSG00000169230",0,0.610706661255699,0.377,0.086,0,"Neurons","PRELID1"
"ENSG00000134871",0,0.610695022848605,0.355,0.054,0,"Neurons","COL4A2"
"ENSG00000006652",0,0.610616406047965,0.507,0.168,0,"Neurons","IFRD1"
"ENSG00000146856",0,0.610601105273998,0.451,0.125,0,"Neurons","AGBL3"
"ENSG00000165916",0,0.610372874280556,0.367,0.076,0,"Neurons","PSMC3"
"ENSG00000198429",0,0.610229025542659,0.358,0.04,0,"Neurons","ZNF69"
"ENSG00000170632",0,0.610212704639159,0.463,0.134,0,"Neurons","ARMC10"
"ENSG00000265808",0,0.609911320574148,0.44,0.099,0,"Neurons","SEC22B"
"ENSG00000120915",0,0.609874548710601,0.344,0.047,0,"Neurons","EPHX2"
"ENSG00000185219",0,0.609811794675784,0.434,0.077,0,"Neurons","ZNF445"
"ENSG00000116095",0,0.609797082084205,0.443,0.098,0,"Neurons","PLEKHA3"
"ENSG00000186111",0,0.609688209784628,0.398,0.045,0,"Neurons","PIP5K1C"
"ENSG00000147684",0,0.609495498835972,0.476,0.148,0,"Neurons","NDUFB9"
"ENSG00000123836",0,0.609494541354997,0.409,0.073,0,"Neurons","PFKFB2"
"ENSG00000196591",0,0.609245766499246,0.492,0.168,0,"Neurons","HDAC2"
"ENSG00000011198",0,0.609102158626157,0.427,0.095,0,"Neurons","ABHD5"
"ENSG00000248587",0,0.609046652336058,0.34,0.054,0,"Neurons","GDNF-AS1"
"ENSG00000163013",0,0.608765315901294,0.375,0.01,0,"Neurons","FBXO41"
"ENSG00000167110",0,0.6086605151108,0.415,0.099,0,"Neurons","GOLGA2"
"ENSG00000118412",0,0.608566905365282,0.441,0.115,0,"Neurons","CASP8AP2"
"ENSG00000105186",0,0.608533158616895,0.35,0.079,0,"Neurons","ANKRD27"
"ENSG00000235944",0,0.608497342049195,0.341,0.024,0,"Neurons","ZNF815P"
"ENSG00000169758",0,0.608383812297795,0.379,0.022,0,"Neurons","TMEM266"
"ENSG00000102580",0,0.608364163790408,0.533,0.227,0,"Neurons","DNAJC3"
"ENSG00000171497",0,0.608296505301618,0.427,0.094,0,"Neurons","PPID"
"ENSG00000162728",0,0.608234221035118,0.306,0.024,0,"Neurons","KCNJ9"
"ENSG00000178761",0,0.608033504968077,0.41,0.056,0,"Neurons","FAM219B"
"ENSG00000106609",0,0.607909108425903,0.433,0.108,0,"Neurons","TMEM248"
"ENSG00000135048",0,0.607710723550416,0.37,0.059,0,"Neurons","CEMIP2"
"ENSG00000158315",0,0.607706867425419,0.454,0.159,0,"Neurons","RHBDL2"
"ENSG00000085449",0,0.607620530134489,0.486,0.159,0,"Neurons","WDFY1"
"ENSG00000221983",0,0.607598932624237,0.493,0.207,0,"Neurons","UBA52"
"ENSG00000140995",0,0.607560614021921,0.416,0.081,0,"Neurons","DEF8"
"ENSG00000145916",0,0.607466025138349,0.435,0.083,0,"Neurons","RMND5B"
"ENSG00000234545",0,0.607344098257798,0.532,0.234,0,"Neurons","FAM133B"
"ENSG00000048342",0,0.607266568110389,0.485,0.151,0,"Neurons","CC2D2A"
"ENSG00000198155",0,0.607036033282719,0.384,0.034,0,"Neurons","ZNF876P"
"ENSG00000069943",0,0.606679303257134,0.426,0.066,0,"Neurons","PIGB"
"ENSG00000196357",0,0.606576855637019,0.599,0.282,0,"Neurons","ZNF565"
"ENSG00000143106",0,0.60642952651631,0.429,0.094,0,"Neurons","PSMA5"
"ENSG00000106665",0,0.606425391948747,0.54,0.238,0,"Neurons","CLIP2"
"ENSG00000261460",0,0.606195497840057,0.402,0.077,0,"Neurons",""
"ENSG00000146223",0,0.606153968367035,0.416,0.085,0,"Neurons","RPL7L1"
"ENSG00000131791",0,0.605820801360617,0.423,0.074,0,"Neurons","PRKAB2"
"ENSG00000172366",0,0.605699635383439,0.379,0.045,0,"Neurons","MCRIP2"
"ENSG00000101132",0,0.605603905097015,0.401,0.059,0,"Neurons","PFDN4"
"ENSG00000162623",0,0.605477997288548,0.42,0.096,0,"Neurons","TYW3"
"ENSG00000152457",0,0.605453274695499,0.449,0.101,0,"Neurons","DCLRE1C"
"ENSG00000225096",0,0.605426465623569,0.393,0.138,0,"Neurons",""
"ENSG00000111540",0,0.605360327225135,0.443,0.112,0,"Neurons","RAB5B"
"ENSG00000178952",0,0.60499015706395,0.46,0.156,0,"Neurons","TUFM"
"ENSG00000258779",0,0.60497361687642,0.259,0.008,0,"Neurons","LINC01568"
"ENSG00000135913",0,0.604947758207574,0.502,0.177,0,"Neurons","USP37"
"ENSG00000164096",0,0.604896247224474,0.408,0.092,0,"Neurons","C4orf3"
"ENSG00000125505",0,0.604810428588285,0.359,0.051,0,"Neurons","MBOAT7"
"ENSG00000104863",0,0.604807557618792,0.391,0.054,0,"Neurons","LIN7B"
"ENSG00000196218",0,0.604624683118114,0.417,0.083,0,"Neurons","RYR1"
"ENSG00000129515",0,0.604576926142139,0.525,0.22,0,"Neurons","SNX6"
"ENSG00000226605",0,0.604541087050659,0.384,0.036,0,"Neurons",""
"ENSG00000164168",0,0.604410010912437,0.441,0.099,0,"Neurons","TMEM184C"
"ENSG00000116922",0,0.604299482527674,0.334,0.026,0,"Neurons","C1orf109"
"ENSG00000130338",0,0.604211336505045,0.692,0.395,0,"Neurons","TULP4"
"ENSG00000249188",0,0.604087898963571,0.321,0.019,0,"Neurons","ENPP7P1"
"ENSG00000111652",0,0.604082861677926,0.376,0.071,0,"Neurons","COPS7A"
"ENSG00000281016",0,0.603686391249299,0.386,0.052,0,"Neurons",""
"ENSG00000251322",0,0.603619525431755,0.428,0.112,0,"Neurons","SHANK3"
"ENSG00000089094",0,0.603563300712821,0.453,0.13,0,"Neurons","KDM2B"
"ENSG00000112983",0,0.603558643999036,0.478,0.148,0,"Neurons","BRD8"
"ENSG00000182093",0,0.603528173736878,0.469,0.154,0,"Neurons","GET1"
"ENSG00000135776",0,0.603474559223559,0.457,0.111,0,"Neurons","ABCB10"
"ENSG00000159210",0,0.603449274305118,0.429,0.088,0,"Neurons","SNF8"
"ENSG00000181619",0,0.603368917107769,0.41,0.074,0,"Neurons","GPR135"
"ENSG00000086598",0,0.603292478802547,0.442,0.122,0,"Neurons","TMED2"
"ENSG00000164944",0,0.60306879502994,0.471,0.143,0,"Neurons","VIRMA"
"ENSG00000242220",0,0.60260979495276,0.41,0.096,0,"Neurons","TCP10L"
"ENSG00000138028",0,0.602357229036581,0.386,0.019,0,"Neurons","CGREF1"
"ENSG00000153157",0,0.602161152791012,0.368,0.031,0,"Neurons","SYCP2L"
"ENSG00000103671",0,0.601928470765713,0.429,0.1,0,"Neurons","TRIP4"
"ENSG00000240344",0,0.601888550347152,0.42,0.069,0,"Neurons","PPIL3"
"ENSG00000162910",0,0.601740232527605,0.374,0.06,0,"Neurons","MRPL55"
"ENSG00000156313",0,0.601663915422405,0.42,0.075,0,"Neurons","RPGR"
"ENSG00000275835",0,0.601660426054076,0.429,0.104,0,"Neurons","TUBGCP5"
"ENSG00000185621",0,0.601569996369486,0.415,0.07,0,"Neurons","LMLN"
"ENSG00000182195",0,0.601414272054229,0.407,0.077,0,"Neurons","LDOC1"
"ENSG00000126226",0,0.601254857833317,0.461,0.116,0,"Neurons","PCID2"
"ENSG00000186448",0,0.601001714846375,0.469,0.131,0,"Neurons","ZNF197"
"ENSG00000186376",0,0.600653658770366,0.395,0.087,0,"Neurons","ZNF75D"
"ENSG00000123240",0,0.60065259763483,0.406,0.107,0,"Neurons","OPTN"
"ENSG00000078902",0,0.600589899370493,0.393,0.08,0,"Neurons","TOLLIP"
"ENSG00000165264",0,0.60054725913818,0.46,0.113,0,"Neurons","NDUFB6"
"ENSG00000110700",0,0.600524638074077,0.517,0.254,0,"Neurons","RPS13"
"ENSG00000177981",0,0.600464763564552,0.431,0.093,0,"Neurons","ASB8"
"ENSG00000111786",0,0.600109870170245,0.437,0.111,0,"Neurons","SRSF9"
"ENSG00000274642",0,0.600051784431793,0.389,0.057,0,"Neurons",""
"ENSG00000159086",0,0.600009471487867,0.667,0.384,0,"Neurons","PAXBP1"
"ENSG00000132792",0,0.599882393757821,0.492,0.153,0,"Neurons","CTNNBL1"
"ENSG00000288597",0,0.599591684718265,0.474,0.19,0,"Neurons",""
"ENSG00000129946",0,0.599581681651386,0.408,0.065,0,"Neurons","SHC2"
"ENSG00000132600",0,0.599491783287923,0.429,0.094,0,"Neurons","PRMT7"
"ENSG00000260372",0,0.599484659273447,0.411,0.14,0,"Neurons","AQP4-AS1"
"ENSG00000183726",0,0.599428588192489,0.493,0.169,0,"Neurons","TMEM50A"
"ENSG00000091622",0,0.599214107298103,0.359,0.009,0,"Neurons","PITPNM3"
"ENSG00000196235",0,0.599206016998472,0.426,0.114,0,"Neurons","SUPT5H"
"ENSG00000108960",0,0.599005590571775,0.382,0.042,0,"Neurons","MMD"
"ENSG00000122696",0,0.598974873295881,0.419,0.073,0,"Neurons","SLC25A51"
"ENSG00000163608",0,0.598934644318997,0.436,0.109,0,"Neurons","NEPRO"
"ENSG00000102081",0,0.598878977090837,0.456,0.129,0,"Neurons","FMR1"
"ENSG00000096093",0,0.598602681501435,0.449,0.114,0,"Neurons","EFHC1"
"ENSG00000251079",0,0.598559323382527,0.43,0.086,0,"Neurons","BMS1P2"
"ENSG00000104408",0,0.598557445909025,0.573,0.282,0,"Neurons","EIF3E"
"ENSG00000174080",0,0.598464455711543,0.462,0.149,0,"Neurons","CTSF"
"ENSG00000213619",0,0.598342099058815,0.425,0.109,0,"Neurons","NDUFS3"
"ENSG00000130177",0,0.598213754568887,0.506,0.193,0,"Neurons","CDC16"
"ENSG00000105393",0,0.598065054236294,0.393,0.075,0,"Neurons","BABAM1"
"ENSG00000108433",0,0.597995448163226,0.429,0.105,0,"Neurons","GOSR2"
"ENSG00000117533",0,0.597958729646982,0.423,0.083,0,"Neurons","VAMP4"
"ENSG00000178498",0,0.597680020909617,0.428,0.081,0,"Neurons","DTX3"
"ENSG00000043514",0,0.597632668732179,0.455,0.114,0,"Neurons","TRIT1"
"ENSG00000157538",0,0.597410875039538,0.459,0.125,0,"Neurons","VPS26C"
"ENSG00000167770",0,0.597386529798662,0.406,0.095,0,"Neurons","OTUB1"
"ENSG00000175170",0,0.597326132873491,0.39,0.059,0,"Neurons","FAM182B"
"ENSG00000113761",0,0.59730599116941,0.434,0.093,0,"Neurons","ZNF346"
"ENSG00000115750",0,0.597301397490966,0.454,0.117,0,"Neurons","TAF1B"
"ENSG00000004139",0,0.597238622891242,0.411,0.078,0,"Neurons","SARM1"
"ENSG00000066084",0,0.597142019931619,0.919,0.709,0,"Neurons","DIP2B"
"ENSG00000153989",0,0.59708198571435,0.429,0.095,0,"Neurons","NUS1"
"ENSG00000112079",0,0.59676782548835,0.447,0.137,0,"Neurons","STK38"
"ENSG00000088727",0,0.596636032491867,0.375,0.025,0,"Neurons","KIF9"
"ENSG00000204856",0,0.596589723594148,0.402,0.049,0,"Neurons","FAM216A"
"ENSG00000114383",0,0.596481576535033,0.38,0.054,0,"Neurons","TUSC2"
"ENSG00000250366",0,0.596383223101863,0.265,0.005,0,"Neurons","TUNAR"
"ENSG00000116161",0,0.596239742729473,0.43,0.121,0,"Neurons","CACYBP"
"ENSG00000090661",0,0.595859366247793,0.478,0.181,0,"Neurons","CERS4"
"ENSG00000156374",0,0.595667583187762,0.398,0.055,0,"Neurons","PCGF6"
"ENSG00000155330",0,0.595439885120186,0.343,0.06,0,"Neurons","C16orf87"
"ENSG00000181215",0,0.595403666530261,0.324,0.01,0,"Neurons","C4orf50"
"ENSG00000259868",0,0.595283770180307,0.313,0.011,0,"Neurons",""
"ENSG00000250241",0,0.594902281356819,0.518,0.224,0,"Neurons","PCDH10-DT"
"ENSG00000181090",0,0.594826761162611,0.557,0.243,0,"Neurons","EHMT1"
"ENSG00000204310",0,0.594740639900058,0.404,0.072,0,"Neurons","AGPAT1"
"ENSG00000136152",0,0.594627444227031,0.446,0.128,0,"Neurons","COG3"
"ENSG00000166439",0,0.594602731234044,0.562,0.251,0,"Neurons","RNF169"
"ENSG00000072756",0,0.594476754700805,0.468,0.123,0,"Neurons","TRNT1"
"ENSG00000066697",0,0.594431437993297,0.416,0.079,0,"Neurons","MSANTD3"
"ENSG00000174231",0,0.594425188893449,0.448,0.139,0,"Neurons","PRPF8"
"ENSG00000181035",0,0.594228351487096,0.398,0.054,0,"Neurons","SLC25A42"
"ENSG00000169992",0,0.594222334496327,0.411,0.067,0,"Neurons","NLGN2"
"ENSG00000069345",0,0.593956231497342,0.404,0.074,0,"Neurons","DNAJA2"
"ENSG00000273118",0,0.593823409704334,0.401,0.132,0,"Neurons",""
"ENSG00000119041",0,0.593811100983891,0.436,0.111,0,"Neurons","GTF3C3"
"ENSG00000135083",0,0.593703471433285,0.321,0.019,0,"Neurons","CCNJL"
"ENSG00000136942",0,0.59369994863895,0.509,0.22,0,"Neurons","RPL35"
