"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene_name"
"ENSG00000103769",0,0.361435636323625,0.806,0.523,0,"Endothelial cells","RAB11A"
"ENSG00000112769",0,0.35933978801396,0.591,0.235,0,"Endothelial cells","LAMA4"
"ENSG00000113555",0,0.356933376477063,0.422,0.005,0,"Endothelial cells","PCDH12"
"ENSG00000157570",0,0.355664104113779,0.47,0.075,0,"Endothelial cells","TSPAN18"
"ENSG00000163191",0,0.35557122473226,0.852,0.546,0,"Endothelial cells","S100A11"
"ENSG00000099866",0,0.355202148240811,0.393,0.016,0,"Endothelial cells","MADCAM1"
"ENSG000001587101",0,0.354220441071137,0.756,0.466,0,"Endothelial cells","TAGLN2"
"ENSG00000099250",0,0.350928917662248,0.552,0.187,0,"Endothelial cells","NRP1"
"ENSG00000064042",0,0.350655854043336,0.487,0.117,0,"Endothelial cells","LIMCH1"
"ENSG000000914091",0,0.346593825836537,0.548,0.168,0,"Endothelial cells","ITGA6"
"ENSG00000167775",0,0.346570954698714,0.559,0.206,0,"Endothelial cells","CD320"
"ENSG000001845571",0,0.346204594527615,0.486,0.182,0,"Endothelial cells","SOCS3"
"ENSG000001628171",0,0.344856994644492,0.479,0.116,0,"Endothelial cells","C1orf115"
"ENSG00000137831",0,0.344594182889655,0.52,0.197,0,"Endothelial cells","UACA"
"ENSG00000152689",0,0.344238483241576,0.414,0.01,0,"Endothelial cells","RASGRP3"
"ENSG00000067082",0,0.342733022394863,0.731,0.432,0,"Endothelial cells","KLF6"
"ENSG00000114861",0,0.342607030598907,0.59,0.23,0,"Endothelial cells","FOXP1"
"ENSG00000168067",0,0.341080972748073,0.477,0.068,0,"Endothelial cells","MAP4K2"
"ENSG00000138315",0,0.340879486916138,0.291,0.003,0,"Endothelial cells","OIT3"
"ENSG00000170989",0,0.339221072081395,0.416,0.009,0,"Endothelial cells","S1PR1"
"ENSG00000089159",0,0.336312793407383,0.469,0.097,0,"Endothelial cells","PXN"
"ENSG00000197956",0,0.336204814097904,0.704,0.394,0,"Endothelial cells","S100A6"
"ENSG00000163565",0,0.335217785724554,0.606,0.225,0,"Endothelial cells","IFI16"
"ENSG00000137309",0,0.335192334013058,0.461,0.088,0,"Endothelial cells","HMGA1"
"ENSG00000144283",0,0.334215286461117,0.493,0.118,0,"Endothelial cells","PKP4"
"ENSG00000137033",0,0.331599078223358,0.31,0.017,0,"Endothelial cells","IL33"
"ENSG00000114115",0,0.330911496610585,0.891,0.673,0,"Endothelial cells","RBP1"
"ENSG00000267107",0,0.329765015332829,0.406,0.001,0,"Endothelial cells","PCAT19"
"ENSG00000110092",0,0.328394626815783,0.562,0.229,0,"Endothelial cells","CCND1"
"ENSG00000185291",0,0.328193575960816,0.392,0.009,0,"Endothelial cells","IL3RA"
"ENSG00000277443",0,0.327594805030556,0.865,0.63,0,"Endothelial cells","MARCKS"
"ENSG00000134352",0,0.324111568339433,0.615,0.289,0,"Endothelial cells","IL6ST"
"ENSG00000163815",0,0.320513842395115,0.317,0.031,0,"Endothelial cells","CLEC3B"
"ENSG00000229308",0,0.318071521183584,0.371,0.005,0,"Endothelial cells",""
"ENSG00000137575",0,0.31804840354749,0.736,0.419,0,"Endothelial cells","SDCBP"
"ENSG00000160691",0,0.31730321359762,0.572,0.216,0,"Endothelial cells","SHC1"
"ENSG00000128917",0,0.316596395690859,0.336,0.003,0,"Endothelial cells","DLL4"
"ENSG00000130402",0,0.316191827958568,0.718,0.404,0,"Endothelial cells","ACTN4"
"ENSG000001010001",0,0.315884594711104,0.535,0.155,0,"Endothelial cells","PROCR"
"ENSG00000140931",0,0.315820932038674,0.613,0.266,0,"Endothelial cells","CMTM3"
"ENSG00000068001",0,0.313757685260389,0.523,0.195,0,"Endothelial cells","HYAL2"
"ENSG00000173327",0,0.312784471958086,0.495,0.108,0,"Endothelial cells","MAP3K11"
"ENSG00000101017",0,0.307756336012846,0.399,0.018,0,"Endothelial cells","CD40"
"ENSG00000185201",0,0.307272903736675,0.891,0.68,0,"Endothelial cells","IFITM2"
"ENSG00000138722",0,0.306390466533116,0.288,0.002,0,"Endothelial cells","MMRN1"
"ENSG00000188677",0,0.306046393681175,0.451,0.068,0,"Endothelial cells","PARVB"
"ENSG00000171227",0,0.303022679343153,0.374,0.042,0,"Endothelial cells","TMEM37"
"ENSG00000165716",0,0.302813977722794,0.416,0.06,0,"Endothelial cells","DIPK1B"
"ENSG00000031081",0,0.302629645638525,0.406,0.034,0,"Endothelial cells","ARHGAP31"
"ENSG00000113594",0,0.301957150205641,0.455,0.129,0,"Endothelial cells","LIFR"
"ENSG00000088992",0,0.301700968516315,0.353,0.048,0,"Endothelial cells","TESC"
"ENSG00000105329",0,0.300940867775117,0.485,0.127,0,"Endothelial cells","TGFB1"
"ENSG00000138166",0,0.300441202115059,0.391,0.066,0,"Endothelial cells","DUSP5"
"ENSG00000173482",0,0.299941522375439,0.417,0.071,0,"Endothelial cells","PTPRM"
"ENSG00000114315",0,0.298839151533221,0.502,0.242,0,"Endothelial cells","HES1"
"ENSG00000165507",0,0.297559595279374,0.323,0.06,0,"Endothelial cells","DEPP1"
"ENSG00000137312",0,0.296665791282007,0.634,0.291,0,"Endothelial cells","FLOT1"
"ENSG00000179403",0,0.2963472669859,0.495,0.194,0,"Endothelial cells","VWA1"
"ENSG000001525181",0,0.295273192468058,0.795,0.552,0,"Endothelial cells","ZFP36L2"
"ENSG00000099998",0,0.294288823340336,0.399,0.039,0,"Endothelial cells","GGT5"
"ENSG00000233016",0,0.294118255554269,0.792,0.521,0,"Endothelial cells","SNHG7"
"ENSG00000198075",0,0.2933708449773,0.44,0.095,0,"Endothelial cells","SULT1C4"
"ENSG00000112335",0,0.292836370397291,0.867,0.678,0,"Endothelial cells","SNX3"
"ENSG00000175130",0,0.291919458984465,0.947,0.839,0,"Endothelial cells","MARCKSL1"
"ENSG00000143878",0,0.291523394468268,0.794,0.585,0,"Endothelial cells","RHOB"
"ENSG00000166619",0,0.290451629598743,0.546,0.216,0,"Endothelial cells","BLCAP"
"ENSG00000140406",0,0.288541445725183,0.437,0.089,0,"Endothelial cells","TLNRD1"
"ENSG00000204301",0,0.287853341642349,0.323,0.027,0,"Endothelial cells","NOTCH4"
"ENSG00000152804",0,0.285697242625228,0.357,0.011,0,"Endothelial cells","HHEX"
"ENSG00000077782",0,0.285648697060437,0.604,0.259,0,"Endothelial cells","FGFR1"
"ENSG00000133561",0,0.284084261480035,0.365,0.003,0,"Endothelial cells","GIMAP6"
"ENSG00000184584",0,0.283953311641006,0.529,0.181,0,"Endothelial cells","STING1"
"ENSG00000074660",0,0.282210825808791,0.371,0.005,0,"Endothelial cells","SCARF1"
"ENSG00000105971",0,0.282139366959703,0.428,0.074,0,"Endothelial cells","CAV2"
"ENSG00000104237",0,0.281832016369041,0.318,0.003,0,"Endothelial cells","RP1"
"ENSG00000198959",0,0.28162367182599,0.366,0.047,0,"Endothelial cells","TGM2"
"ENSG00000148468",0,0.281027735413409,0.486,0.143,0,"Endothelial cells","FAM171A1"
"ENSG00000142089",0,0.279886917884757,0.978,0.918,0,"Endothelial cells","IFITM3"
"ENSG00000122862",0,0.279580452776306,0.289,0.023,0,"Endothelial cells","SRGN"
"ENSG00000105483",0,0.279274692293406,0.411,0.065,0,"Endothelial cells","CARD8"
"ENSG00000124831",0,0.279260848311656,0.507,0.185,0,"Endothelial cells","LRRFIP1"
"ENSG00000198844",0,0.27914829398743,0.345,0.001,0,"Endothelial cells","ARHGEF15"
"ENSG00000136237",0,0.277639371156679,0.343,0.046,0,"Endothelial cells","RAPGEF5"
"ENSG00000161940",0,0.277197550334462,0.329,0.003,0,"Endothelial cells","BCL6B"
"ENSG00000156298",0,0.275674468797959,0.458,0.142,0,"Endothelial cells","TSPAN7"
"ENSG00000088387",0,0.274741323758319,0.335,0.012,0,"Endothelial cells","DOCK9"
"ENSG00000171115",0,0.274316066968138,0.332,0.003,0,"Endothelial cells","GIMAP8"
"ENSG00000214063",0,0.273156263002525,0.577,0.24,0,"Endothelial cells","TSPAN4"
"ENSG00000148541",0,0.272538661952721,0.361,0.082,0,"Endothelial cells","FAM13C"
"ENSG00000168003",0,0.272436280056475,0.67,0.406,0,"Endothelial cells","SLC3A2"
"ENSG000001088281",0,0.271557192191951,0.644,0.315,0,"Endothelial cells","VAT1"
"ENSG00000170365",0,0.270391889575486,0.413,0.1,0,"Endothelial cells","SMAD1"
"ENSG00000130202",0,0.269848720238627,0.647,0.32,0,"Endothelial cells","NECTIN2"
"ENSG00000095370",0,0.26972703699271,0.37,0.03,0,"Endothelial cells","SH2D3C"
"ENSG00000134107",0,0.268252530387788,0.323,0.038,0,"Endothelial cells","BHLHE40"
"ENSG00000131370",0,0.26798475596298,0.552,0.252,0,"Endothelial cells","SH3BP5"
"ENSG00000128283",0,0.267973088453605,0.557,0.24,0,"Endothelial cells","CDC42EP1"
"ENSG00000136630",0,0.267704696225719,0.303,0.008,0,"Endothelial cells","HLX"
"ENSG00000102804",0,0.267537946692371,0.724,0.498,0,"Endothelial cells","TSC22D1"
"ENSG000001040671",0,0.267483105356365,0.684,0.382,0,"Endothelial cells","TJP1"
"ENSG00000251322",0,0.266645168118076,0.32,0.01,0,"Endothelial cells","SHANK3"
"ENSG00000102882",0,0.266228155091983,0.497,0.16,0,"Endothelial cells","MAPK3"
"ENSG00000104903",0,0.263717673966659,0.357,0.021,0,"Endothelial cells","LYL1"
"ENSG00000213203",0,0.262909056360714,0.322,0.004,0,"Endothelial cells","GIMAP1"
"ENSG00000006451",0,0.262637736331977,0.608,0.321,0,"Endothelial cells","RALA"
"ENSG00000153071",0,0.262418730987856,0.466,0.143,0,"Endothelial cells","DAB2"
"ENSG00000162909",0,0.261657816393242,0.543,0.238,0,"Endothelial cells","CAPN2"
"ENSG00000122644",0,0.261265628034086,0.467,0.24,0,"Endothelial cells","ARL4A"
"ENSG00000136114",0,0.260756666983523,0.331,0.009,0,"Endothelial cells","THSD1"
"ENSG00000111961",0,0.260194121115195,0.367,0.056,0,"Endothelial cells","SASH1"
"ENSG00000172757",0,0.259971608098696,0.964,0.901,0,"Endothelial cells","CFL1"
"ENSG00000198833",0,0.259519992555325,0.562,0.262,0,"Endothelial cells","UBE2J1"
"ENSG00000125148",0,0.258424444373611,0.454,0.146,0,"Endothelial cells","MT2A"
"ENSG00000169641",0,0.258208943791814,0.446,0.13,0,"Endothelial cells","LUZP1"
"ENSG00000140848",0,0.257631575187727,0.398,0.073,0,"Endothelial cells","CPNE2"
"ENSG00000173706",0,0.257436954845347,0.346,0.059,0,"Endothelial cells","HEG1"
"ENSG00000157110",0,0.257434044476538,0.616,0.301,0,"Endothelial cells","RBPMS"
"ENSG00000189058",0,0.257287033692077,0.29,0.073,0,"Endothelial cells","APOD"
"ENSG00000136490",0,0.256547794912237,0.414,0.102,0,"Endothelial cells","LIMD2"
"ENSG00000183011",0,0.256374888595116,0.646,0.357,0,"Endothelial cells","NAA38"
"ENSG000001492571",0,0.255883637620997,0.878,0.671,0,"Endothelial cells","SERPINH1"
"ENSG00000128245",0,0.255334301211502,0.635,0.367,0,"Endothelial cells","YWHAH"
"ENSG00000204264",0,0.254584254050629,0.464,0.144,0,"Endothelial cells","PSMB8"
"ENSG00000271447",0,0.254517148139061,0.31,0.019,0,"Endothelial cells","MMP28"
"ENSG00000137507",0,0.25443944200352,0.296,0.031,0,"Endothelial cells","LRRC32"
"ENSG00000067560",0,0.253807052172831,0.928,0.809,0,"Endothelial cells","RHOA"
"ENSG00000117519",0,0.252465545695953,0.817,0.576,0,"Endothelial cells","CNN3"
"ENSG00000162430",0,0.250958031111163,0.429,0.118,0,"Endothelial cells","SELENON"
"ENSG000001113411",7.24198810482715E-298,0.290189321896101,0.407,0.214,2.07048439917008E-293,"Endothelial cells","MGP"
"ENSG000002043891",2.24653127402823E-295,0.310455084084646,0.722,0.509,6.42283291244672E-291,"Endothelial cells","HSPA1A"
"ENSG000001280161",8.16705131527251E-249,0.30987739434256,0.614,0.415,2.33495997103641E-244,"Endothelial cells","ZFP36"
"ENSG00000204531",0,0.954774045466141,0.713,0.007,0,"Germ cells","POU5F1"
"ENSG00000171794",0,0.897155056779201,0.814,0.034,0,"Germ cells","UTF1"
"ENSG00000102109",0,0.895895858556596,0.847,0.063,0,"Germ cells","PCSK1N"
"ENSG00000130203",0,0.879675471393699,0.86,0.371,0,"Germ cells","APOE"
"ENSG00000166226",0,0.864608620827489,0.958,0.553,0,"Germ cells","CCT2"
"ENSG00000162493",0,0.82466509890567,0.767,0.122,0,"Germ cells","PDPN"
"ENSG00000189064",0,0.791108325840243,0.45,0.004,0,"Germ cells","GAGE2A"
"ENSG00000167553",0,0.768207199700119,0.816,0.235,0,"Germ cells","TUBA1C"
"ENSG00000069849",0,0.760854454385407,0.862,0.155,0,"Germ cells","ATP1B3"
"ENSG00000120694",0,0.750647982820244,0.905,0.314,0,"Germ cells","HSPH1"
"ENSG00000089248",0,0.744017114486525,0.929,0.551,0,"Germ cells","ERP29"
"ENSG00000108561",0,0.740233139763967,0.919,0.483,0,"Germ cells","C1QBP"
"ENSG00000240563",0,0.7343269568031,0.76,0.028,0,"Germ cells","L1TD1"
"ENSG00000133606",0,0.709989561205068,0.862,0.279,0,"Germ cells","MKRN1"
"ENSG00000162976",0,0.688354390570452,0.695,0.101,0,"Germ cells","SLC66A3"
"ENSG00000004779",0,0.682652648053844,0.885,0.573,0,"Germ cells","NDUFAB1"
"ENSG00000162639",0,0.680528981310487,0.779,0.056,0,"Germ cells","HENMT1"
"ENSG00000187556",0,0.679695024724672,0.637,0.01,0,"Germ cells","NANOS3"
"ENSG000001373091",0,0.676580848771654,0.785,0.086,0,"Germ cells","HMGA1"
"ENSG00000142168",0,0.673752240922654,0.946,0.713,0,"Germ cells","SOD1"
"ENSG00000143799",0,0.652038012642496,0.895,0.333,0,"Germ cells","PARP1"
"ENSG00000185686",0,0.651268355615956,0.715,0.079,0,"Germ cells","PRAME"
"ENSG00000162551",0,0.65084434098306,0.688,0.015,0,"Germ cells","ALPL"
"ENSG00000170627",0,0.649423690875309,0.754,0.004,0,"Germ cells","GTSF1"
"ENSG00000146731",0,0.647254922336054,0.925,0.522,0,"Germ cells","CCT6A"
"ENSG00000214575",0,0.645127124219688,0.782,0.006,0,"Germ cells","CPEB1"
"ENSG00000183807",0,0.6424155340167,0.71,0.038,0,"Germ cells","FAM162B"
"ENSG00000120438",0,0.63485780950635,0.898,0.431,0,"Germ cells","TCP1"
"ENSG00000105993",0,0.630159974800739,0.891,0.413,0,"Germ cells","DNAJB6"
"ENSG00000150753",0,0.623632135013864,0.897,0.41,0,"Germ cells","CCT5"
"ENSG00000120992",0,0.622917573897165,0.812,0.201,0,"Germ cells","LYPLA1"
"ENSG00000156261",0,0.620285224509065,0.921,0.498,0,"Germ cells","CCT8"
"ENSG00000116649",0,0.607952329043246,0.825,0.385,0,"Germ cells","SRM"
"ENSG00000080824",0,0.606078756468012,0.99,0.889,0,"Germ cells","HSP90AA1"
"ENSG00000107105",0,0.600984447630583,0.722,0.012,0,"Germ cells","ELAVL2"
"ENSG00000119969",0,0.600781836622048,0.786,0.136,0,"Germ cells","HELLS"
"ENSG000001891591",0,0.594957717410819,0.849,0.385,0,"Germ cells","JPT1"
"ENSG00000115762",0,0.593193703070653,0.81,0.161,0,"Germ cells","PLEKHB2"
"ENSG00000182481",0,0.592638217625684,0.765,0.189,0,"Germ cells","KPNA2"
"ENSG00000111704",0,0.591502550532564,0.585,0.012,0,"Germ cells","NANOG"
"ENSG00000132341",0,0.589264520964651,0.949,0.768,0,"Germ cells","RAN"
"ENSG00000130520",0,0.580283070219847,0.866,0.423,0,"Germ cells","LSM4"
"ENSG00000115484",0,0.576568447790509,0.922,0.598,0,"Germ cells","CCT4"
"ENSG00000115241",0,0.571740525682144,0.865,0.332,0,"Germ cells","PPM1G"
"ENSG000001386461",0,0.564536657565133,0.879,0.274,0,"Germ cells","HERC5"
"ENSG00000120675",0,0.562992337540348,0.804,0.2,0,"Germ cells","DNAJC15"
"ENSG00000184840",0,0.558320501803663,0.883,0.548,0,"Germ cells","TMED9"
"ENSG00000130706",0,0.557513429112188,0.846,0.323,0,"Germ cells","ADRM1"
"ENSG00000130208",0,0.55210104935813,0.685,0.191,0,"Germ cells","APOC1"
"ENSG00000153044",0,0.550371267879008,0.726,0.085,0,"Germ cells","CENPH"
"ENSG000001267771",0,0.549951284835961,0.933,0.555,0,"Germ cells","KTN1"
"ENSG00000139697",0,0.546996887956435,0.786,0.205,0,"Germ cells","SBNO1"
"ENSG000001239751",0,0.544097513015106,0.804,0.319,0,"Germ cells","CKS2"
"ENSG00000010278",0,0.5438634301279,0.752,0.187,0,"Germ cells","CD9"
"ENSG00000122565",0,0.540618412101144,0.902,0.493,0,"Germ cells","CBX3"
"ENSG00000169813",0,0.54056819523549,0.882,0.502,0,"Germ cells","HNRNPF"
"ENSG00000196419",0,0.535677206428697,0.928,0.586,0,"Germ cells","XRCC6"
"ENSG00000117724",0,0.535618046597682,0.724,0.106,0,"Germ cells","CENPF"
"ENSG00000069345",0,0.533370359636157,0.828,0.292,0,"Germ cells","DNAJA2"
"ENSG00000110917",0,0.529475930252376,0.829,0.44,0,"Germ cells","MLEC"
"ENSG00000108055",0,0.526856963749597,0.853,0.353,0,"Germ cells","SMC3"
"ENSG00000009954",0,0.525270409768356,0.837,0.284,0,"Germ cells","BAZ1B"
"ENSG00000166164",0,0.5243840569429,0.844,0.315,0,"Germ cells","BRD7"
"ENSG00000173692",0,0.523325802561208,0.844,0.289,0,"Germ cells","PSMD1"
"ENSG00000116161",0,0.522414973050988,0.873,0.422,0,"Germ cells","CACYBP"
"ENSG00000092345",0,0.522292428614839,0.684,0.005,0,"Germ cells","DAZL"
"ENSG00000100216",0,0.519310223864359,0.821,0.43,0,"Germ cells","TOMM22"
"ENSG00000163468",0,0.518968053391367,0.914,0.551,0,"Germ cells","CCT3"
"ENSG00000159593",0,0.518439991622701,0.785,0.17,0,"Germ cells","NAE1"
"ENSG00000183696",0,0.517484946623774,0.685,0.014,0,"Germ cells","UPP1"
"ENSG00000100721",0,0.517062496060978,0.589,0.003,0,"Germ cells","TCL1A"
"ENSG00000105185",0,0.516342967068209,0.888,0.51,0,"Germ cells","PDCD5"
"ENSG00000165416",0,0.514026413932417,0.856,0.318,0,"Germ cells","SUGT1"
"ENSG00000004478",0,0.512658938632179,0.788,0.212,0,"Germ cells","FKBP4"
"ENSG00000244405",0,0.512046124355661,0.686,0.052,0,"Germ cells","ETV5"
"ENSG00000128040",0,0.507343801145241,0.633,0.005,0,"Germ cells","SPINK2"
"ENSG00000170606",0,0.506824958531291,0.82,0.274,0,"Germ cells","HSPA4"
"ENSG00000126261",0,0.506172738839129,0.834,0.331,0,"Germ cells","UBA2"
"ENSG000001174501",0,0.505947992428059,0.948,0.78,0,"Germ cells","PRDX1"
"ENSG00000145907",0,0.50572792234364,0.872,0.375,0,"Germ cells","G3BP1"
"ENSG00000182308",0,0.503092160329525,0.488,0.003,0,"Germ cells","DCAF4L1"
"ENSG00000113163",0,0.502945884199776,0.786,0.167,0,"Germ cells","CERT1"
"ENSG00000176393",0,0.502587771000798,0.738,0.202,0,"Germ cells","RNPEP"
"ENSG00000071462",0,0.501794628498395,0.813,0.301,0,"Germ cells","BUD23"
"ENSG00000152234",0,0.497807907902281,0.943,0.71,0,"Germ cells","ATP5F1A"
"ENSG00000109971",0,0.497414919847741,0.972,0.833,0,"Germ cells","HSPA8"
"ENSG00000161542",0,0.495162016592474,0.801,0.22,0,"Germ cells","PRPSAP1"
"ENSG00000117054",0,0.494999099853233,0.8,0.244,0,"Germ cells","ACADM"
"ENSG00000260916",0,0.491430080193776,0.698,0.143,0,"Germ cells","CCPG1"
"ENSG00000101057",0,0.491111122781212,0.608,0.047,0,"Germ cells","MYBL2"
"ENSG00000164649",0,0.485744224683424,0.74,0.138,0,"Germ cells","CDCA7L"
"ENSG00000147684",0,0.482175311033468,0.911,0.663,0,"Germ cells","NDUFB9"
"ENSG00000169223",0,0.481731433520798,0.853,0.432,0,"Germ cells","LMAN2"
"ENSG00000106066",0,0.481609683975883,0.718,0.095,0,"Germ cells","CPVL"
"ENSG00000205937",0,0.481054629807366,0.883,0.505,0,"Germ cells","RNPS1"
"ENSG00000131437",0,0.480939786006033,0.733,0.13,0,"Germ cells","KIF3A"
"ENSG000001378311",0,0.480890094827486,0.768,0.196,0,"Germ cells","UACA"
"ENSG00000132780",0,0.476699013860732,0.896,0.5,0,"Germ cells","NASP"
"ENSG00000164985",0,0.474112052579529,0.89,0.52,0,"Germ cells","PSIP1"
"ENSG00000118705",0,0.473743189640124,0.892,0.512,0,"Germ cells","RPN2"
"ENSG00000135047",0,0.472008146973431,0.782,0.386,0,"Germ cells","CTSL"
"ENSG00000111328",0,0.470830847144032,0.79,0.487,0,"Germ cells","CDK2AP1"
"ENSG00000057757",0,0.468610100549672,0.774,0.227,0,"Germ cells","PITHD1"
"ENSG000001705451",0,0.46787383866383,0.638,0.045,0,"Germ cells","SMAGP"
"ENSG00000128989",0,0.467104928497356,0.825,0.344,0,"Germ cells","ARPP19"
"ENSG00000134057",0,0.4659223411547,0.638,0.087,0,"Germ cells","CCNB1"
"ENSG00000119335",0,0.465892837459824,0.924,0.697,0,"Germ cells","SET"
"ENSG00000168028",0,0.46526592848345,0.99,0.953,0,"Germ cells","RPSA"
"ENSG00000137692",0,0.46467881610609,0.765,0.213,0,"Germ cells","DCUN1D5"
"ENSG00000076248",0,0.464258704154968,0.692,0.162,0,"Germ cells","UNG"
"ENSG00000151287",0,0.463733290878177,0.691,0.101,0,"Germ cells","TEX30"
"ENSG00000132824",0,0.462921324531678,0.806,0.283,0,"Germ cells","SERINC3"
"ENSG00000092201",0,0.462554332386423,0.831,0.33,0,"Germ cells","SUPT16H"
"ENSG00000128789",0,0.458877469045616,0.823,0.368,0,"Germ cells","PSMG2"
"ENSG00000261740",0,0.458636343130578,0.686,0.086,0,"Germ cells","BOLA2-SMG1P6"
"ENSG00000178741",0,0.458163978211797,0.877,0.553,0,"Germ cells","COX5A"
"ENSG00000118900",0,0.456529088995264,0.752,0.173,0,"Germ cells","UBN1"
"ENSG00000116005",0,0.455797487084009,0.725,0.171,0,"Germ cells","PCYOX1"
"ENSG00000071127",0,0.454052841070956,0.808,0.312,0,"Germ cells","WDR1"
"ENSG00000107438",0,0.45395096918418,0.69,0.059,0,"Germ cells","PDLIM1"
"ENSG00000137942",0,0.452694466452317,0.781,0.227,0,"Germ cells","FNBP1L"
"ENSG00000172270",0,0.45114785281962,0.924,0.704,0,"Germ cells","BSG"
"ENSG000001676421",0,0.451089741216124,0.833,0.326,0,"Germ cells","SPINT2"
"ENSG00000172301",0,0.451054914906299,0.744,0.233,0,"Germ cells","COPRS"
"ENSG00000163636",0,0.449094971290554,0.812,0.3,0,"Germ cells","PSMD6"
"ENSG00000270647",0,0.448526519759672,0.838,0.35,0,"Germ cells","TAF15"
"ENSG00000177889",0,0.447482032437927,0.826,0.395,0,"Germ cells","UBE2N"
"ENSG00000170348",0,0.445450076547005,0.872,0.568,0,"Germ cells","TMED10"
"ENSG00000106105",0,0.44484692736766,0.755,0.212,0,"Germ cells","GARS1"
"ENSG000001542771",0,0.444669431956452,0.807,0.287,0,"Germ cells","UCHL1"
"ENSG000001482001",0,0.444586702693698,0.717,0.111,0,"Germ cells","NR6A1"
"ENSG00000196335",0,0.4445365061904,0.391,0.007,0,"Germ cells","STK31"
"ENSG00000197969",0,0.443973195405865,0.681,0.098,0,"Germ cells","VPS13A"
"ENSG00000162174",0,0.443051057700965,0.662,0.051,0,"Germ cells","ASRGL1"
"ENSG000001647361",0,0.442977095511107,0.633,0.031,0,"Germ cells","SOX17"
"ENSG00000079246",0,0.442846988483582,0.913,0.565,0,"Germ cells","XRCC5"
"ENSG00000127328",0,0.439552382282428,0.683,0.053,0,"Germ cells","RAB3IP"
"ENSG00000205531",0,0.438773124122991,0.836,0.343,0,"Germ cells","NAP1L4"
"ENSG00000131116",0,0.438723463003679,0.907,0.67,0,"Germ cells","ZNF428"
"ENSG00000198054",0,0.437272549262064,0.638,0.001,0,"Germ cells","DSCR8"
"ENSG00000167257",0,0.436626574019133,0.721,0.14,0,"Germ cells","RNF214"
"ENSG00000166595",0,0.434289630576081,0.858,0.53,0,"Germ cells","CIAO2B"
"ENSG00000100664",0,0.432087774868686,0.866,0.512,0,"Germ cells","EIF5"
"ENSG00000123131",0,0.430394114213358,0.876,0.588,0,"Germ cells","PRDX4"
"ENSG00000167515",0,0.429926405539875,0.785,0.31,0,"Germ cells","TRAPPC2L"
"ENSG00000172115",0,0.429925093509707,0.822,0.396,0,"Germ cells","CYCS"
"ENSG00000119655",0,0.429429483566948,0.844,0.587,0,"Germ cells","NPC2"
"ENSG00000152670",0,0.42907908410049,0.54,0.001,0,"Germ cells","DDX4"
"ENSG00000108106",0,0.42835108459039,0.759,0.318,0,"Germ cells","UBE2S"
"ENSG000001882291",0,0.427546075336769,0.872,0.546,0,"Germ cells","TUBB4B"
"ENSG00000149554",0,0.4269102867607,0.629,0.064,0,"Germ cells","CHEK1"
"ENSG00000009307",0,0.426518227451903,0.907,0.571,0,"Germ cells","CSDE1"
"ENSG00000138363",0,0.425885401654763,0.742,0.194,0,"Germ cells","ATIC"
"ENSG00000197170",0,0.42573675907727,0.761,0.209,0,"Germ cells","PSMD12"
"ENSG00000114631",0,0.423437064890789,0.624,0.092,0,"Germ cells","PODXL2"
"ENSG00000166913",0,0.421797496578554,0.914,0.683,0,"Germ cells","YWHAB"
"ENSG00000163875",0,0.420524599835852,0.822,0.383,0,"Germ cells","MEAF6"
"ENSG00000087365",0,0.419898747548497,0.905,0.602,0,"Germ cells","SF3B2"
"ENSG00000184368",0,0.418820945010715,0.604,0.003,0,"Germ cells","MAP7D2"
"ENSG00000079616",0,0.417082709385979,0.729,0.181,0,"Germ cells","KIF22"
"ENSG00000124596",0,0.416233658060319,0.714,0.147,0,"Germ cells","OARD1"
"ENSG00000096092",0,0.41614213115029,0.777,0.314,0,"Germ cells","TMEM14A"
"ENSG00000176566",0,0.415854623089465,0.525,0.001,0,"Germ cells","DCAF4L2"
"ENSG00000086300",0,0.415848915928723,0.627,0.028,0,"Germ cells","SNX10"
"ENSG00000138382",0,0.413659017419559,0.761,0.257,0,"Germ cells","METTL5"
"ENSG00000121316",0,0.413155899179157,0.584,0.095,0,"Germ cells","PLBD1"
"ENSG00000078487",0,0.410970975068791,0.581,0.045,0,"Germ cells","ZCWPW1"
"ENSG00000110958",0,0.410380169326949,0.918,0.711,0,"Germ cells","PTGES3"
"ENSG00000144354",0,0.410371587953733,0.627,0.107,0,"Germ cells","CDCA7"
"ENSG00000211460",0,0.407080098542569,0.747,0.215,0,"Germ cells","TSN"
"ENSG00000162607",0,0.406320176236593,0.765,0.251,0,"Germ cells","USP1"
"ENSG00000198301",0,0.405861631464883,0.738,0.211,0,"Germ cells","SDAD1"
"ENSG00000057663",0,0.405381363362175,0.715,0.161,0,"Germ cells","ATG5"
"ENSG00000115539",0,0.405216347925835,0.723,0.178,0,"Germ cells","PDCL3"
"ENSG00000175166",0,0.405067428169508,0.809,0.334,0,"Germ cells","PSMD2"
"ENSG00000122034",0,0.405054661938955,0.754,0.224,0,"Germ cells","GTF3A"
"ENSG00000065911",0,0.403953879433195,0.688,0.135,0,"Germ cells","MTHFD2"
"ENSG00000122694",0,0.403612308546751,0.6,0.167,0,"Germ cells","GLIPR2"
"ENSG00000115944",0,0.403401627608044,0.855,0.57,0,"Germ cells","COX7A2L"
"ENSG00000182154",0,0.402716620681964,0.795,0.362,0,"Germ cells","MRPL41"
