Gene_name	interaction_scores
DNAJC25-GNG10	0.244332773716362
DNAJC27	0.113253403389733
DNAJC27-AS1	0
DNAJC28	0.119552065798795
DNAJC30	0.248702814937632
DNAL1	0.017107695793886
DNAL4	0.461075676630881
DNALI1	0.388982164596533
DNASE1	0
DNASE1L1	0.284454324893096
DNASE1L2	0
DNASE1L3	0
DNASE2	0.216875391091293
DNASE2B	0.418284751349461
DNCM	0
DND1	0.0616647511731785
DND1P1	0
DND1P2	0
DNER	0
DNHD1	0.164639498624307
DNLZ	0.148792455466424
DNM1	0.524184074240147
DNM1DN1@	0
DNM1DN2@	0
DNM1DN6	0
DNM1DN13	0
DNM1DN20	0
DNM1DN21	0
DNM1DN22	0
DNM1DN23	0
DNM1L	0.538655845526044
DNM1P5	0
DNM1P9	0
DNM1P17	0
DNM1P18	0
DNM1P19	0
DNM1P24	0
DNM1P25	0
DNM1P26	0
DNM1P27	0
DNM1P28	0
DNM1P29	0
DNM1P30	0
DNM1P31	0
DNM1P32	0
DNM1P33	0
DNM1P34	0
DNM1P35	0
DNM1P36	0
DNM1P37	0
DNM1P38	0
DNM1P39	0
DNM1P40	0
DNM1P41	0
DNM1P43	0
DNM1P44	0
DNM1P45	0
DNM1P46	0
DNM1P47	0
DNM1P48	0
DNM1P49	0
DNM1P50	0
DNM1P51	0
DNM2	0.768491704709996
DNM3	0.470374889630441
DNM3-IT1	0
DNM3OS	0
DNMBP	0.447669843896405
DNMBP-AS1	0
DNMT1	0.449216273112561
DNMT3A	0.269675067655883
DNMT3AP1	0
DNMT3B	0.382839026239288
DNMT3L	0.401443179695562
DNMT3L-AS1	0
DNPEP	0.229701639740192
DNPH1	0.106729036801871
DNTT	0.104103032234074
DNTTIP1	0.284899986589245
DNTTIP2	0.561522412373227
DOC2A	0.246071974236839
DOC2B	0
DOC2GP	0
DOCK1	0.300991714788069
DOCK2	0.194425605260988
DOCK3	0.142498514183567
DOCK4	0.209111223112795
DOCK4-AS1	0
DOCK5	0.489921054910251
DOCK6	0.226722037616311
DOCK7	0.389327020724588
DOCK8	0.31567049729586
DOCK8-AS1	0
DOCK9	0.259751549030801
DOCK9-AS1	0
DOCK9-DT	0
DOCK10	0.0305984167525731
DOCK11	0.0111540030122446
DOCK11P1	0
DOHH	0.0155281610305578
DOK1	0.260499269634041
DOK2	0.395590487750511
DOK3	0.28253106059747
DOK4	0.107097183030367
DOK5	0.122636011619257
DOK6	0.115921331863752
DOK7	0.163735965090647
DOLK	0.146020458266702
DOLPP1	0.186630998200491
DONSON	0.198253928863258
DOP1A	0.0878723986887045
DOP1B	0.0586103212083049
DOT1L	0.431481702940261
DPAGT1	0.250217263979926
DPCD	0.594647969408765
DPEP1	0.271963678014082
DPEP2	0.294048280281269
DPEP2NB	0
DPEP3	0.00717445257692102
DPF1	0.441500059646344
DPF2	0.254013815715908
DPF3	0.0976972791390613
DPH1	0.124936135953882
DPH2	0.119934776782805
DPH3	0
DPH3P1	0
DPH3P2	0
DPH5	0.0294628429926213
DPH6	0
DPH6-DT	0
DPH7	0.271868608898265
DPM1	0.364924294345938
DPM2	0.18681955964551
DPM3	0.192023525829644
DPP3	0.182285253215225
DPP3-DT	0
DPP3P1	0
DPP3P2	0
DPP4	0.502857766552041
DPP4-DT	0
DPP6	0.0660869273545096
DPP7	0.123128719994226
DPP8	0.350112446270559
DPP9	0.471228720154409
DPP9-AS1	0
DPP10	0.00731595179281266
DPP10-AS1	0
DPP10-AS2	0
DPP10-AS3	0
DPPA2	0.0616524389935426
DPPA2P1	0
DPPA2P2	0
DPPA2P3	0
DPPA2P4	0
DPPA3	0.350990732377398
DPPA3P1	0
DPPA3P2	0
DPPA3P3	0
DPPA4	0.468856775634383
DPPA4P1	0
DPPA5	0
DPPA5P1	0
DPPA5P2	0
DPPA5P3	0
DPPA5P4	0
DPRX	0
DPRXP1	0
DPRXP2	0
DPRXP3	0
DPRXP4	0
DPRXP5	0
DPRXP6	0
DPRXP7	0
DPT	0.190122303232954
DPY19L1	0.2814575865011
DPY19L1P1	0
DPY19L1P2	0
DPY19L2	0
DPY19L2P1	0
DPY19L2P2	0
DPY19L2P3	0
DPY19L2P4	0
DPY19L2P5	0
DPY19L3	0.014373407331237
DPY19L3-DT	0
DPY19L4	0
DPY19L4P1	0
DPY19L4P2	0
DPY30	0.455968172155721
DPYD	0
DPYD-AS1	0
DPYD-AS2	0
DPYD-IT1	0
DPYS	0.390743160594889
DPYSL2	0.587906267776513
DPYSL3	0.655354349934255
DPYSL4	0.267243857650886
DPYSL5	0.622383787150894
DQX1	0
DR1	0.497746147703993
DRAIC	0
DRAM1	0.250745484122355
DRAM2	0.166949204758942
DRAP1	0.447529410106406
DRAXIN	0
DRAXINP1	0
DRC1	0.120364747246947
DRC3	0.242561701117828
DRC7	0
DRD1	0.00293752360858124
DRD1L1	0
DRD2	0.507894477767564
DRD3	0.326623327517953
DRD4	0.293594483284132
DRD5	0.111813425905128
DRD5P1	0
DRD5P2	0
DRG1	0.344869630834486
DRG1P1	0
DRG2	0.385335167115668
DRGX	0
DRICH1	0.320957540033842
DROSHA	0.26819385745484
DRP2	0
DSC1	0.23891698361763
DSC2	0.261476665410907
DSC3	0.241656035496839
DSCAM	0.0182154979167823
DSCAM-AS1	0
DSCAM-IT1	0
DSCAML1	0.13678479299915
DSCAS	0
DSCC1	0.144486670514488
DSCR4	0.203461872097331
DSCR4-IT1	0
DSCR8	0
DSCR9	0
DSCR10	0
DSE	0.0358614572000572
DSEL	0
DSEL-AS1	0
DSG1	0.401047229119
DSG1-AS1	0
DSG2	0.364231889057619
DSG2-AS1	0
DSG3	0.185451450644914
DSG4	0.265162339263052
DSN1	0.50913354230556
DSP	0.587002076309171
DSPP	0
DST	0.70365301348495
DST-AS1	0
DSTN	0.221339131464081
DSTNP1	0
DSTNP2	0
DSTNP3	0
DSTNP4	0
DSTNP5	0
DSTYK	0.185036352083966
DTD1	0.125156260369882
DTD1-AS1	0
DTD2	0
DTHD1	0
DTL	0.321969088605968
DTNA	0.422195734295245
DTNB	0.428821416776261
DTNB-AS1	0
DTNBP1	0.705108415039447
DTWD1	0
DTWD2	0.262681630647233
DTX1	0.218470629926676
DTX2	0.218524665985614
DTX2P1	0
DTX2P1-UPK3BP1-PMS2P11	0
DTX3	0.261295364725206
DTX3L	0
DTX4	0.31215907941222
DTYMK	0.173655075644116
DUBR	0
DUOX1	0
DUOX2	0
DUOXA1	0.324610466629031
DUOXA2	0.120379686268026
DURS1	0
DUS1L	0.141388520133689
DUS2	0
DUS3L	0
DUS4L	0
DUS4L-BCAP29	0
DUSP1	0.510206087805975
DUSP2	0.444654710010196
DUSP3	0.395834100320758
DUSP4	0.486897482396829
DUSP5	0.300165654997987
DUSP5-DT	0
DUSP5P1	0
DUSP5P2	0
DUSP6	0.601652052571674
DUSP7	0.4440311064628
DUSP8	0.237621797578672
DUSP8P1	0
DUSP8P2	0
DUSP8P5	0
DUSP9	0.452225032212578
DUSP10	0.238812803249849
DUSP11	0.181267696722051
DUSP12	0.341682749172866
DUSP12P1	0
DUSP13	0.308370241437636
DUSP14	0.176270849955807
DUSP15	0.045807446397056
DUSP16	0.600391025044447
DUSP18	0.0247189805869717
DUSP19	0.233525742789217
DUSP21	0.230338011847872
DUSP22	0.303732217930833
DUSP23	0.374855296631335
DUSP26	0.358447290926146
DUSP28	0.350098552541216
DUSP29	0.00327023041362727
DUT	0.135469427811144
DUT-AS1	0
DUTP1	0
DUTP2	0
DUTP3	0
DUTP4	0
DUTP5	0
DUTP6	0
DUTP7	0
DUTP8	0
DUX1	0
DUX3	0.132833515644183
DUX4	0
DUX4L1	0.468172592703996
DUX4L2	0
DUX4L3	0
DUX4L4	0
DUX4L5	0
DUX4L6	0
DUX4L7	0
DUX4L8	0
DUX4L9	0.235471817767447
DUX4L10	0
DUX4L11	0
DUX4L12	0
DUX4L13	0
DUX4L14	0
DUX4L15	0
DUX4L16	0
DUX4L17	0
DUX4L18	0
DUX4L19	0
DUX4L20	0
DUX4L21	0
DUX4L22	0
DUX4L23	0
DUX4L24	0
DUX4L25	0
DUX4L26	0
DUX4L27	0
DUX4L28	0
DUX4L29	0
DUX4L31	0
DUX4L32	0
DUX4L33	0
DUX4L34	0
DUX4L35	0
DUX4L36	0
DUX4L37	0
DUX4L38	0
DUX4L39	0
DUX4L40	0
DUX4L41	0
DUX4L42	0
DUX4L43	0
DUX4L44	0
DUX4L45	0
DUX4L46	0
DUX4L47	0
DUX4L48	0
DUX4L49	0
DUX4L50	0
DUX4L51	0
DUX4L52	0
DUX5	0
DUXA	0
DUXAP1	0
DUXAP2	0
DUXAP3	0
DUXAP4	0
DUXAP5	0
DUXAP6	0
DUXAP7	0
DUXAP8	0
DUXAP9	0.121280850558914
DUXAP10	0
DUXAP11	0
DUXAP12	0
DUXB	0
DVL1	0.591965152522462
DVL1P1	0.157025340916407
DVL2	0.673877813697559
DVL3	0.788434220789036
DWS	0
DXO	0.293740406534402
DYDC1	0.608999355065351
DYDC2	0.339242063362716
DYM	0.164105038342701
DYNAP	0
DYNC1H1	0.755720302328248
DYNC1I1	0.670512908129833
DYNC1I2	0.796347517860523
DYNC1I2P1	0
DYNC1LI1	0.61803146072006
DYNC1LI2	0.501968596985054
DYNC2H1	0.537648394763062
DYNC2I1	0.624421274376552
DYNC2I2	0.6578490864211
DYNC2LI1	0.547729430494648
DYNLL1	0.765328774069516
DYNLL1P1	0
DYNLL1P2	0
DYNLL1P3	0
DYNLL1P4	0
DYNLL1P5	0
DYNLL1P6	0
DYNLL1P7	0
DYNLL2	0.78345675465075
DYNLL2-DT	0
DYNLRB1	0.598801405870938
DYNLRB2	0.61935409515127
DYNLRB2-AS1	0
DYNLT1	0.715007890849581
DYNLT2	0.379991578861168
DYNLT2B	0.567460320042704
DYNLT3	0.543967975366528
DYNLT3P1	0
DYNLT3P2	0
DYNLT4	0.276937467190073
DYNLT5	0.119336177288473
DYRK1A	0.666140423209281
DYRK1AIP1	0
DYRK1AIP2	0
DYRK1B	0.275210051084849
DYRK2	0.625606707554239
DYRK3	0.39889625388224
DYRK3-AS1	0
DYRK4	0.0368446109200544
DYSF	0.490565273373357
DYT7	0
DYT13	0
DYT15	0
DYT17	0
DYT21	0
DYT22	0
DYTN	0.0614277323526363
DYX1	0
DYX2	0
DYX3	0
DYX4	0
DYX5	0
DYX6	0
DYX7	0
DYX8	0
DYX9	0
DZANK1	0.303926156722163
DZIP1	0.364453173153835
DZIP1L	0.301868716210424
DZIP3	0
E2F1	0.475773224941569
E2F2	0.11013916000964
E2F3	0.366820922399944
E2F3-IT1	0
E2F3P1	0
E2F3P2	0
E2F4	0.327627589815237
E2F4P1	0
E2F5	0.171816605798168
E2F5-DT	0
E2F6	0.442470047693014
E2F6P1	0
E2F6P2	0
E2F6P3	0
E2F6P4	0
E2F7	0.234157116581271
E2F8	0.498810882338845
E4F1	0
E11S	0
EAF1	0
EAF1-AS1	0
EAF2	0.475977130698633
EAPP	0.372189963286676
EARS2	0.239325889247396
EBAG9	0.518361781911373
EBAG9P1	0
EBF1	0.322351198224625
EBF2	0.275436691056638
EBF3	0.324131871876313
EBF4	0
EBI3	0.00257970140358468
EBLN1	0
EBLN2	0.154508430928657
EBLN3P	0
EBM	0
EBNA1BP2	0.310418724664797
EBP	0.254741432622631
EBPL	0
EBR3	0
EBR4	0
EBVM1	0
EBVS1	0
ECA1	0
ECD	0.537807227715372
ECE1	0.0842682382987011
ECE1-AS1	0
ECE2	0
ECEL1	0.194505521567566
ECEL1P1	0
ECEL1P2	0
ECEL1P3	0
ECH1	0.498594794963638
ECHDC1	0.354533440466341
ECHDC2	0
ECHDC3	0.0147152582270896
ECHS1	0.446027586641667
ECI1	0.224048079566658
ECI2	0.304580805935302
ECI2-DT	0
ECM1	0.326412066712434
ECM1P1	0
ECM1P2	0
ECM2	0
ECMXP	0
ECPAS	0.54517919955988
ECRG4	0.282930424010843
ECSCR	0
ECSIT	0.455434660466653
ECT2	0.733696417221705
ECT2L	0
ED#	0
EDA	0.344092152671549
EDA2R	0.333445218800993
EDAR	0.19027459976172
EDARADD	0.0785345003787416
EDC3	0.368643331298003
EDC4	0.329483884662163
EDDM3A	0.244515895312954
EDDM3B	0
EDDM3CP	0
EDDM3DP	0
EDDM13	0
EDEM1	0.483944101718665
EDEM2	0.422189000739826
EDEM3	0.337673717258413
EDF1	0.217687381878801
EDIL3	0.0100856956846406
EDIL3-DT	0
EDN1	0.116364864122443
EDN2	0
EDN3	0.384451200382891
EDNRA	0
EDNRB	0.346243839726366
EDNRB-AS1	0
EDRF1	0.506416834820737
EDRF1-AS1	0
EDRF1-DT	0
EEA1	0.398010132020318
EEC1	0
EEC2	0
EED	0.914038406493333
EEDP1	0
EEF1A1	0.671342021730227
EEF1A1L14	0
EEF1A1P1	0
EEF1A1P2	0
EEF1A1P3	0
EEF1A1P4	0
EEF1A1P5	0.176055755174364
EEF1A1P6	0
EEF1A1P7	0
EEF1A1P8	0
EEF1A1P9	0
EEF1A1P10	0
EEF1A1P11	0
EEF1A1P12	0
EEF1A1P13	0
EEF1A1P14	0
EEF1A1P15	0
EEF1A1P16	0
EEF1A1P17	0
EEF1A1P18	0
EEF1A1P19	0
EEF1A1P20	0
EEF1A1P21	0
EEF1A1P22	0
EEF1A1P23	0
EEF1A1P24	0
EEF1A1P25	0
EEF1A1P26	0
EEF1A1P27	0
EEF1A1P28	0
EEF1A1P29	0
EEF1A1P30	0
EEF1A1P31	0
EEF1A1P32	0
EEF1A1P33	0
EEF1A1P34	0
EEF1A1P35	0
EEF1A1P36	0
EEF1A1P37	0
EEF1A1P38	0
EEF1A1P39	0
EEF1A1P40	0
EEF1A1P41	0
EEF1A1P42	0
EEF1A1P43	0
EEF1A2	0.460455621178449
EEF1AKMT1	0
EEF1AKMT2	0.242689301411247
EEF1AKMT3	0.548035755473009
EEF1AKMT4	0
EEF1AKMT4-ECE2	0
EEF1AKNMT	0
EEF1B2	0.291670014388633
EEF1B2P1	0
EEF1B2P2	0
EEF1B2P3	0
EEF1B2P4	0
EEF1B2P5	0
EEF1B2P6	0
EEF1B2P7	0
EEF1B2P8	0
EEF1D	0.49313836526451
EEF1DP1	0
EEF1DP2	0
EEF1DP3	0.274118293792433
EEF1DP4	0
EEF1DP5	0
EEF1DP6	0
EEF1DP7	0
EEF1DP8	0
EEF1E1	0.0352101175536387
EEF1E1-BLOC1S5	0
EEF1E1P1	0
EEF1G	0.459252368285855
EEF1GP1	0
EEF1GP2	0
EEF1GP3	0
EEF1GP4	0
EEF1GP5	0
EEF1GP6	0
EEF1GP7	0
EEF1GP8	0
EEF2	0.520065655374417
EEF2K	0.198181929913176
EEF2KMT	0.21057366698044
EEFSEC	0.135535592111496
EEGV1	0
EEPD1	0.20525771244549
EFCAB1	0.502796302060277
EFCAB2	0.11622668843267
EFCAB3	0.146317062502955
EFCAB5	0
EFCAB6	0
EFCAB6-AS1	0
EFCAB6-DT	0
EFCAB7	0.251534860931605
EFCAB8	0
EFCAB9	0
EFCAB10	0
EFCAB11	0.187670798209406
EFCAB12	0
EFCAB13	0.121280850558914
EFCAB13-DT	0
EFCAB14	0.174862524357819
EFCAB14-AS1	0
EFCAB14P1	0
EFCAB15P	0
EFCC1	0
EFEMP1	0.363813968002651
EFEMP2	0.399419946389104
EFHB	0.192225600191445
EFHC1	0.528792662383507
EFHC2	0.597965408216548
EFHD1	0.213426137814571
EFHD2	0.363523179594734
EFL1	0.298359409025378
EFL1P1	0
EFL1P2	0
EFNA1	0
EFNA2	0.189924183721764
EFNA3	0
EFNA4	0.312631083950717
EFNA5	0.409542213375971
EFNB1	0.508083690848982
EFNB2	0.339011571161695
EFNB3	0.337568968473764
EFR3A	0.13292027438896
EFR3B	0.0940150394116332
EFS	0.172447702614596
EFTUD2	0.752049058482784
EGF	0.490810485987549
EGFEM1P	0
EGFL6	0
EGFL7	0.254124110018295
EGFL8	0.113249144567238
EGFLAM	0
EGFLAM-AS1	0
EGFLAM-AS2	0
EGFLAM-AS3	0
EGFLAM-AS4	0
EGFR	0.986997831322146
EGFR-AS1	0
EGI	0
EGILA	0
EGLN1	0.599366922377753
EGLN1P1	0
EGLN2	0.356135007595374
EGLN3	0.821190797578367
EGLN3-AS1	0
EGLN3P1	0
EGOT	0
EGR1	0.213891425145824
EGR2	0.173553480941221
EGR3	0
EGR4	0
EHBP1	0.480489580470006
EHBP1L1	0.375625918168731
EHD1	0.64837055034182
EHD2	0.337924356189498
EHD3	0.554273453289873
EHD4	0.399188554235265
EHD4-AS1	0
EHF	0
EHHADH	0.568529629746288
EHHADH-AS1	0
EHMT1	0.127718114777345
EHMT2	0.390016187143919
EHMT2-AS1	0
EI24	0.239036768402285
EI24P1	0
EI24P2	0
EI24P3	0
EI24P4	0
EI24P5	0
EID1	0.244499230509986
EID2	0.260634939451801
EID2B	0
EID3	0
EIF1	0
EIF1AD	0.177036629888804
EIF1AX	0.351917327423723
EIF1AX-AS1	0
EIF1AXP1	0
EIF1AXP2	0
EIF1AY	0.201147662203295
EIF1B	0.221347034516882
EIF1B-AS1	0
EIF1P1	0
EIF1P2	0
EIF1P3	0
EIF1P4	0
EIF1P5	0
EIF1P6	0
EIF1P7	0
EIF2A	0.201808761900656
EIF2AK1	0.249080251669552
EIF2AK2	0.336163236954034
EIF2AK3	0.350032764428022
EIF2AK3-DT	0
EIF2AK4	0.127620124986847
EIF2AP1	0
EIF2AP2	0
EIF2AP3	0
EIF2AP4	0
EIF2B1	0.0572332376384863
EIF2B2	0.0133067989887537
EIF2B3	0.055130334968433
EIF2B4	0.312253907245637
EIF2B5	0.347223829139684
EIF2B5-DT	0
EIF2D	0.123561132692515
EIF2S1	0.297505330722204
EIF2S2	0.321751545152087
EIF2S2P1	0
EIF2S2P2	0
EIF2S2P3	0
EIF2S2P4	0
EIF2S2P5	0
EIF2S2P6	0
EIF2S2P7	0
EIF2S3	0.259098071702921
EIF2S3B	0
EIF3A	0.605272702426472
EIF3B	0.470958971651482
EIF3C	0.476364334270685
EIF3CL	0.360544934483116
EIF3D	0.421087441790198
EIF3E	0.478517005028787
EIF3EP1	0
EIF3EP2	0
EIF3EP3	0
EIF3EP4	0
EIF3F	0.570280285558799
EIF3FP1	0
EIF3FP2	0
EIF3FP3	0
EIF3G	0.370178996002233
EIF3H	0.582939217313492
EIF3I	0.360662749806263
EIF3IP1	0
EIF3J	0.363906164148036
EIF3J-DT	0
EIF3JP1	0
EIF3K	0.559367195348743
EIF3KP1	0
EIF3KP2	0
EIF3KP3	0
EIF3L	0.534005875836745
EIF3LP1	0
EIF3LP2	0
EIF3LP3	0
EIF3M	0.437129490302082
EIF3MP1	0
EIF4	0
EIF4A1	0.431128599192985
EIF4A1P1	0
EIF4A1P2	0
EIF4A1P3	0
EIF4A1P4	0
EIF4A1P5	0
EIF4A1P6	0
EIF4A1P7	0
EIF4A1P8	0
EIF4A1P9	0
EIF4A1P10	0
EIF4A1P11	0
EIF4A1P12	0
EIF4A1P13	0
EIF4A2	0.450595341845455
EIF4A2P1	0
EIF4A2P2	0
EIF4A2P3	0
EIF4A2P4	0
EIF4A2P5	0
EIF4A3	0.498126574926887
EIF4A3P1	0
EIF4B	0.443298087741472
EIF4BP1	0
EIF4BP2	0
EIF4BP3	0
EIF4BP4	0
EIF4BP5	0
EIF4BP6	0
EIF4BP7	0
EIF4BP8	0
EIF4BP9	0
EIF4E	0.282795637961159
EIF4E1B	0
EIF4E2	0.475170579941744
EIF4E2P1	0
EIF4E2P2	0
EIF4E3	0.0180658655596825
EIF4EBP1	0.402308089682155
EIF4EBP1P1	0
EIF4EBP1P2	0
EIF4EBP2	0.156668665641937
EIF4EBP2P1	0
EIF4EBP2P2	0
EIF4EBP2P3	0
EIF4EBP3	0.519124470333783
EIF4ENIF1	0.609317479793451
EIF4EP1	0
EIF4EP2	0
EIF4EP3	0
EIF4EP4	0
EIF4EP5	0
EIF4G1	0.341907683520554
EIF4G2	0.362249839465527
EIF4G3	0.27180838769915
EIF4H	0.321256088753711
EIF4HP1	0
EIF4HP2	0
EIF5	0.290536674036882
EIF5A	0.305128249816255
EIF5A2	0.223527151011575
EIF5A2P1	0
EIF5AL1	0.210451856329729
EIF5AP2	0
EIF5AP3	0
EIF5AP4	0
EIF5B	0.471240315379541
EIF5P1	0
EIF5P2	0
EIF6	0.464545647039171
EIPR1	0.504266430232096
EIPR1-IT1	0
EJM2	0
ELAC1	0
ELAC2	0.264206526795052
ELANE	0.0603479144707977
ELAPOR1	0.203011191208143
ELAPOR2	0.106939371498466
ELAVL1	0.720790768055629
ELAVL2	0.189868854306341
ELAVL3	0
ELAVL4	0.274090060007557
ELAVL4-AS1	0
ELDR	0
ELF1	0
ELF2	0.242391233268595
ELF2P1	0
ELF2P2	0
ELF2P3	0
ELF2P4	0
ELF3	0.270644008272571
ELF3-AS1	0
ELF4	0.166832526287158
ELF5	0.368891044652244
ELFN1	0
ELFN1-AS1	0
ELFN2	0
ELK1	0.558632112041854
ELK1P1	0
ELK2AP	0
ELK2BP	0
ELK3	0
ELK4	0.241058452973555
ELL	0.28579161726389
ELL2	0.390533779099165
ELL2P1	0
ELL2P2	0
ELL2P3	0
ELL2P4	0
ELL3	0
ELMO1	0
ELMO1-AS1	0
ELMO2	0.0428910730960144
ELMO2P1	0
ELMO3	0.172297896661775
ELMOD1	0
ELMOD2	0.0266724335565487
ELMOD3	0.0253985356953548
ELN	0
ELN-AS1	0
ELNL1	0
ELOA	0.335295008165433
ELOA-AS1	0
ELOA2	0.28942234249792
ELOA3BP	0
ELOA3CP	0
ELOA3DP	0
ELOA3P	0
ELOAP1	0
ELOB	0.613276154433095
ELOBP1	0
ELOBP2	0
ELOBP3	0
ELOBP4	0
ELOC	0.546157943476831
ELOCP2	0
ELOCP3	0
ELOCP4	0
ELOCP5	0
ELOCP6	0
ELOCP7	0
ELOCP8	0
ELOCP9	0
ELOCP10	0
ELOCP11	0
ELOCP12	0
ELOCP13	0
ELOCP14	0
ELOCP15	0
ELOCP16	0
ELOCP17	0
ELOCP18	0
ELOCP19	0
ELOCP20	0
ELOCP21	0
ELOCP22	0
ELOCP23	0
ELOCP24	0
ELOCP26	0
ELOCP27	0
ELOCP28	0
ELOCP29	0
ELOCP30	0
ELOCP31	0
ELOCP32	0
ELOCP33	0
ELOCP34	0
ELOCP35	0
ELOCP36	0
ELOF1	0.174966969580588
ELOVL1	0.0896350275145871
ELOVL2	0
ELOVL2-AS1	0
ELOVL3	0.0117685533020325
ELOVL4	0.194701111545466
ELOVL5	0.438989294199008
ELOVL6	0
ELOVL7	0.0105331047356648
ELP1	0.367384022842408
ELP2	0.154968369754776
ELP3	0.21306492540469
ELP4	0.238446498547506
ELP5	0
ELP6	0.220284752705787
ELSPBP1	0.281530549775931
EMB	0.121280850558914
EMBP1	0
EMC1	0.415598218440465
EMC1-AS1	0
EMC2	0.412058486739234
EMC3	0.291538385137228
EMC3-AS1	0
EMC4	0.282745209081481
EMC6	0.229428164881507
EMC7	0.0927883247031699
EMC8	0.242780330948205
EMC9	0
EMC10	0.120809102894386
EMCN	0
EMD	0.684572620628479
EME1	0.131430498990446
EME2	0
EMG1	0.0606323660729092
EMID1	0
EMILIN1	0.450265081175464
EMILIN2	0
EMILIN3	0.137047552063005
EML1	0.493894689196974
EML2	0.411839072898163
EML2-AS1	0
EML3	0.481216832510142
EML4	0.440305476154148
EML4-AS1	0
EML5	0.31757750927332
EML6	0.199780099697642
EML6-AS1	0
EMP1	0.325681768479862
EMP2	0
EMP2P1	0
EMP3	0.354858585371823
EMSLR	0
EMSY	0.383850755244927
EMSY-DT	0
EMWX	0
EMX1	0.357552534725615
EMX2	0.15695701704288
EMX2OS	0
EN1	0.117646659098141
EN2	0.0805921330987566
ENAH	0.347085449263514
ENAM	0.0116931803386904
ENC1	0.293642124128831
ENDOD1	0.0490628128764645
ENDOG	0.304561301846507
ENDOU	0.0483389705088607
ENDOV	0.210687481173616
ENG	0.395576557280507
ENGASE	0.153433566877956
ENHO	0.121280850558914
ENKD1	0.692427027911589
ENKUR	0.245624488013496
ENO1	0.546218506140232
ENO1-AS1	0
ENO1-IT1	0
ENO1P1	0
ENO1P2	0
ENO1P3	0
ENO1P4	0
ENO2	0.377120188098549
ENO3	0.132072686685819
ENO4	0
ENOPH1	0.106415525403967
ENOSF1	0.204322082115011
ENOX1	0
ENOX1-AS1	0
ENOX1-AS2	0
ENOX2	0.108424068675326
ENPEP	0
ENPP1	0.127319248242775
ENPP2	0
ENPP3	0
ENPP4	0.116748264434699
ENPP5	0
ENPP6	0.278532954472629
ENPP7	0.286436347215011
ENPP7P1	0
ENPP7P2	0
ENPP7P3	0
ENPP7P4	0
ENPP7P5	0
ENPP7P6	0
ENPP7P7	0
ENPP7P8	0
ENPP7P9	0
ENPP7P10	0
ENPP7P11	0
ENPP7P12	0
ENPP7P13	0
ENPP7P14	0
ENSA	0.256478622192934
ENSAP1	0
ENSAP2	0
ENSAP3	0
ENTHD1	0.239647421726935
ENTPD1	0.188587927481179
ENTPD1-AS1	0
ENTPD2	0.263052644508383
ENTPD3	0.18977008911968
ENTPD3-AS1	0
ENTPD4	0
ENTPD4-DT	0
ENTPD5	0.254857315400512
ENTPD6	0.144083337320348
ENTPD7	0.0563910961740664
ENTPD8	0
ENTR1	0.625331237466337
ENTR1P1	0
ENTR1P2	0
ENUR1	0
ENUR2	0
ENY2	0.442417132850669
EOGT	0.155819333939421
EOLA1	0
EOLA2	0
EOMES	0.246129941014362
EP300	0.958067369408807
EP300-AS1	0
EP400	0.617555142344204
EP400P1	0
EPAS1	0.576886453012889
EPB41	0.445385170031323
EPB41L1	0.361631892158459
EPB41L2	0.248587639149282
EPB41L3	0.434822912656438
EPB41L4A	0.437556381521769
EPB41L4A-AS1	0
EPB41L4A-DT	0
EPB41L4B	0.19917374054014
EPB41L5	0.489209844653019
EPB42	0.209249872857036
EPC1	0.533251680422195
EPC2	0.457160885410269
EPCAM	0
EPCAM-DT	0
EPCART	0
EPDR1	0.169197401508038
EPG5	0.229251614600522
EPGN	0.194568008022636
EPHA1	0.554410384195727
EPHA1-AS1	0
EPHA2	0.568350130693528
EPHA3	0.257474328895931
EPHA4	0.258891953548977
EPHA5	0
EPHA5-AS1	0
EPHA6	0
EPHA7	0.363055227727303
EPHA8	0
EPHA10	0
EPHB1	0.182210968933411
EPHB2	0.107747836610357
EPHB3	0.0170991847714514
EPHB4	0.154526212854157
EPHB6	0.346040306893991
EPHTLG	0
EPHX1	0.275415873635592
EPHX2	0
EPHX3	0
EPHX4	0
EPIST	0
EPM2A	0.388884724331906
EPM2AIP1	0
EPN1	0.206488137416179
EPN2	0.445144682779115
EPN2-AS1	0
EPN2-IT1	0
EPN3	0.382704207969019
EPO	0.0132361140919048
EPOP	0.330882636498375
EPOR	0.283607736461564
EPPIN	0
EPPIN-WFDC6	0
EPPK1	0.348658277242693
EPR1	0
EPRS1	0.49810352676355
EPS8	0.48611554170044
EPS8L1	0.286132231117684
EPS8L2	0.251246719294091
EPS8L3	0
EPS15	0.488061164317151
EPS15-AS1	0
EPS15L1	0.399160749125796
EPS15P1	0
EPSTI1	0.228074120206443
EPX	0.19488327883042
EPYC	0
EQTN	0
ERAL1	0.341386516466992
ERAP1	0.0397886637091597
ERAP2	0.194580334733367
ERAS	0
ERBB2	0.790541306909122
ERBB3	0.590187901187962
ERBB4	0.723812092948778
ERBIN	0.429856519493305
ERBIN-DT	0
ERC1	0.542419498651062
ERC2	0.398284052368728
ERC2-IT1	0
ERCC1	0.270703705381162
ERCC2	0.265340011443103
ERCC3	0.335429009734768
ERCC4	0.239342998881097
ERCC5	0
ERCC6	0.250712554826986
ERCC6-PGBD3	0
